0.315 17747.06246
0.31501 17745.40626
0.31502 17743.75007
0.31503 17742.09387
0.31504 17740.43767
0.31505 18190.72548
0.31506 17737.12528
0.31507 17905.99108
0.31508 17733.81288
0.31509 18081.58369
0.3151 17730.50049
0.31511 17728.84429
0.31512 17727.1881
0.31513 17725.5319
0.31514 17723.8757
0.31515 17722.2195
0.31516 17720.56331
0.31517 17718.90711
0.31518 17717.25091
0.31519 17715.59472
0.3152 17713.93852
0.31521 17712.28232
0.31522 17710.62612
0.31523 17708.96993
0.31524 17707.31373
0.31525 17705.65753
0.31526 17704.00134
0.31527 17702.34514
0.31528 17700.68894
0.31529 17699.03274
0.3153 17697.37655
0.31531 17695.72035
0.31532 17694.06415
0.31533 17692.40796
0.31534 17690.75176
0.31535 17689.09556
0.31536 17687.91812
0.31537 17993.03217
0.31538 17800.02397
0.31539 17682.47077
0.3154 17680.81458
0.31541 17975.38938
0.31542 17677.50218
0.31543 17675.84598
0.31544 17674.18979
0.31545 17672.53359
0.31546 17670.87739
0.31547 17669.2212
0.31548 17667.565
0.31549 17665.9088
0.3155 17664.2526
0.31551 17662.59641
0.31552 17660.94021
0.31553 17659.28401
0.31554 17657.62782
0.31555 17655.97162
0.31556 17654.31542
0.31557 17652.65922
0.31558 17651.00303
0.31559 17649.34683
0.3156 17647.69063
0.31561 17646.03444
0.31562 17644.37824
0.31563 17642.72204
0.31564 17641.06584
0.31565 17639.40965
0.31566 17637.75345
0.31567 17636.09725
0.31568 17634.44106
0.31569 17632.78486
0.3157 17631.12866
0.31571 17629.47246
0.31572 17627.81627
0.31573 17626.16007
0.31574 17624.50387
0.31575 17622.84768
0.31576 17621.19148
0.31577 17619.53528
0.31578 17617.87908
0.31579 17616.22289
0.3158 17614.56669
0.31581 17612.91049
0.31582 17611.2543
0.31583 17609.5981
0.31584 17607.9419
0.31585 17606.2857
0.31586 17604.62951
0.31587 17602.97331
0.31588 17601.31711
0.31589 17599.66092
0.3159 17598.00472
0.31591 17596.34852
0.31592 17594.69232
0.31593 17593.03613
0.31594 17591.37993
0.31595 17589.72373
0.31596 17588.06754
0.31597 17586.41134
0.31598 17584.75514
0.31599 17583.09894
0.316 17581.44275
0.31601 17579.78655
0.31602 17578.13035
0.31603 17576.47416
0.31604 17574.81796
0.31605 17573.16176
0.31606 17571.50556
0.31607 17569.84937
0.31608 17568.19317
0.31609 17566.53697
0.3161 17564.88078
0.31611 17563.22458
0.31612 17561.56838
0.31613 17559.91218
0.31614 17558.25599
0.31615 17556.59979
0.31616 17554.94359
0.31617 17553.2874
0.31618 17551.6312
0.31619 17549.975
0.3162 17548.3188
0.31621 17546.66261
0.31622 17545.00641
0.31623 17543.35021
0.31624 17541.69402
0.31625 17540.03782
0.31626 17538.38162
0.31627 17536.72542
0.31628 17535.06923
0.31629 17533.41303
0.3163 17531.75683
0.31631 17530.10064
0.31632 17528.44444
0.31633 17526.78824
0.31634 17525.13204
0.31635 17523.47585
0.31636 17521.81965
0.31637 17520.16345
0.31638 17518.50726
0.31639 17516.85106
0.3164 17519.6832
0.31641 17634.12066
0.31642 17511.88247
0.31643 17510.22627
0.31644 17508.57007
0.31645 17506.91388
0.31646 17505.25768
0.31647 17503.60148
0.31648 17501.94528
0.31649 17500.28909
0.3165 17498.63289
0.31651 17496.97669
0.31652 17495.32049
0.31653 17493.6643
0.31654 17492.0081
0.31655 17490.3519
0.31656 17488.69571
0.31657 17487.03951
0.31658 17485.38331
0.31659 17483.72711
0.3166 17482.07092
0.31661 17480.41472
0.31662 17478.75852
0.31663 17477.10233
0.31664 17475.44613
0.31665 17473.78993
0.31666 17472.13373
0.31667 17470.47754
0.31668 17468.82134
0.31669 17467.16514
0.3167 17465.50895
0.31671 17463.85275
0.31672 17462.19655
0.31673 17460.54035
0.31674 17458.88416
0.31675 17457.22796
0.31676 17455.57176
0.31677 17453.91557
0.31678 17452.25937
0.31679 17450.60317
0.3168 17448.94697
0.31681 17447.29078
0.31682 17445.63458
0.31683 17443.97838
0.31684 17442.32219
0.31685 17440.66599
0.31686 17439.00979
0.31687 17437.35359
0.31688 17435.6974
0.31689 17434.0412
0.3169 17432.385
0.31691 17430.72881
0.31692 17429.07261
0.31693 17427.41641
0.31694 17425.76021
0.31695 17424.10402
0.31696 17628.84382
0.31697 17420.79162
0.31698 17419.13543
0.31699 17417.47923
0.317 17415.82303
0.31701 17414.16683
0.31702 17412.51064
0.31703 17410.85444
0.31704 17409.19824
0.31705 17407.54205
0.31706 17405.88585
0.31707 17404.22965
0.31708 17402.57345
0.31709 17400.91726
0.3171 17399.26106
0.31711 17397.60486
0.31712 17395.94867
0.31713 17394.29247
0.31714 17392.63627
0.31715 17390.98007
0.31716 17389.34307
0.31717 17640.11768
0.31718 17386.01148
0.31719 17384.35529
0.3172 17382.69909
0.31721 17381.04289
0.31722 17379.38669
0.31723 17377.7305
0.31724 17376.0743
0.31725 17374.4181
0.31726 17372.76191
0.31727 17371.10571
0.31728 17369.44951
0.31729 17367.79331
0.3173 17366.13712
0.31731 17364.48092
0.31732 17362.82472
0.31733 17361.16853
0.31734 17359.51233
0.31735 17357.85613
0.31736 17356.19993
0.31737 17354.54374
0.31738 17352.88754
0.31739 17351.23134
0.3174 17349.57515
0.31741 17347.91895
0.31742 17346.26275
0.31743 17344.60655
0.31744 17342.95036
0.31745 17341.29416
0.31746 17339.63796
0.31747 17337.98177
0.31748 17336.32557
0.31749 17334.66937
0.3175 17333.01317
