0.315 208.03807
0.31501 208.0329
0.31502 208.02773
0.31503 208.02255
0.31504 208.01738
0.31505 659.95621
0.31506 208.00704
0.31507 378.52386
0.31508 207.99669
0.31509 557.41852
0.3151 207.98635
0.31511 207.98117
0.31512 207.976
0.31513 207.97083
0.31514 207.96566
0.31515 207.96048
0.31516 207.95531
0.31517 207.95014
0.31518 207.94497
0.31519 207.9398
0.3152 207.93462
0.31521 207.92945
0.31522 207.92428
0.31523 207.91911
0.31524 207.91393
0.31525 207.90876
0.31526 207.90359
0.31527 207.89842
0.31528 207.89324
0.31529 207.88807
0.3153 207.8829
0.31531 207.87773
0.31532 207.87255
0.31533 207.86738
0.31534 207.86221
0.31535 207.85704
0.31536 208.33062
0.31537 515.09569
0.31538 323.73852
0.31539 207.83635
0.3154 207.83117
0.31541 504.057
0.31542 207.82083
0.31543 207.81566
0.31544 207.81048
0.31545 207.80531
0.31546 207.80014
0.31547 207.79497
0.31548 207.78979
0.31549 207.78462
0.3155 207.77945
0.31551 207.77428
0.31552 207.7691
0.31553 207.76393
0.31554 207.75876
0.31555 207.75359
0.31556 207.74841
0.31557 207.74324
0.31558 207.73807
0.31559 207.7329
0.3156 207.72773
0.31561 207.72255
0.31562 207.71738
0.31563 207.71221
0.31564 207.70704
0.31565 207.70186
0.31566 207.69669
0.31567 207.69152
0.31568 207.68635
0.31569 207.68117
0.3157 207.676
0.31571 207.67083
0.31572 207.66566
0.31573 207.66048
0.31574 207.65531
0.31575 207.65014
0.31576 207.64497
0.31577 207.63979
0.31578 207.63462
0.31579 207.62945
0.3158 207.62428
0.31581 207.6191
0.31582 207.61393
0.31583 207.60876
0.31584 207.60359
0.31585 207.59841
0.31586 207.59324
0.31587 207.58807
0.31588 207.5829
0.31589 207.57772
0.3159 207.57255
0.31591 207.56738
0.31592 207.56221
0.31593 207.55703
0.31594 207.55186
0.31595 207.54669
0.31596 207.54152
0.31597 207.53634
0.31598 207.53117
0.31599 207.526
0.316 207.52083
0.31601 207.51566
0.31602 207.51048
0.31603 207.50531
0.31604 207.50014
0.31605 207.49497
0.31606 207.48979
0.31607 207.48462
0.31608 207.47945
0.31609 207.47428
0.3161 207.4691
0.31611 207.46393
0.31612 207.45876
0.31613 207.45359
0.31614 207.44841
0.31615 207.44324
0.31616 207.43807
0.31617 207.4329
0.31618 207.42772
0.31619 207.42255
0.3162 207.41738
0.31621 207.41221
0.31622 207.40703
0.31623 207.40186
0.31624 207.39669
0.31625 207.39152
0.31626 207.38634
0.31627 207.38117
0.31628 207.376
0.31629 207.37083
0.3163 207.36565
0.31631 207.36048
0.31632 207.35531
0.31633 207.35014
0.31634 207.34496
0.31635 207.33979
0.31636 207.33462
0.31637 207.32945
0.31638 207.32427
0.31639 207.3191
0.3164 211.80227
0.31641 327.89076
0.31642 207.30359
0.31643 207.29841
0.31644 207.29324
0.31645 207.28807
0.31646 207.2829
0.31647 207.27772
0.31648 207.27255
0.31649 207.26738
0.3165 207.26221
0.31651 207.25703
0.31652 207.25186
0.31653 207.24669
0.31654 207.24152
0.31655 207.23634
0.31656 207.23117
0.31657 207.226
0.31658 207.22083
0.31659 207.21565
0.3166 207.21048
0.31661 207.20531
0.31662 207.20014
0.31663 207.19496
0.31664 207.18979
0.31665 207.18462
0.31666 207.17945
0.31667 207.17427
0.31668 207.1691
0.31669 207.16393
0.3167 207.15876
0.31671 207.15358
0.31672 207.14841
0.31673 207.14324
0.31674 207.13807
0.31675 207.13289
0.31676 207.12772
0.31677 207.12255
0.31678 207.11738
0.31679 207.1122
0.3168 207.10703
0.31681 207.10186
0.31682 207.09669
0.31683 207.09152
0.31684 207.08634
0.31685 207.08117
0.31686 207.076
0.31687 207.07083
0.31688 207.06565
0.31689 207.06048
0.3169 207.05531
0.31691 207.05014
0.31692 207.04496
0.31693 207.03979
0.31694 207.03462
0.31695 207.02945
0.31696 413.42027
0.31697 207.0191
0.31698 207.01393
0.31699 207.00876
0.317 207.00358
0.31701 206.99841
0.31702 206.99324
0.31703 206.98807
0.31704 206.98289
0.31705 206.97772
0.31706 206.97255
0.31707 206.96738
0.31708 206.9622
0.31709 206.95703
0.3171 206.95186
0.31711 206.94669
0.31712 206.94151
0.31713 206.93634
0.31714 206.93117
0.31715 206.926
0.31716 206.94002
0.31717 459.36565
0.31718 206.91048
0.31719 206.90531
0.3172 206.90013
0.31721 206.89496
0.31722 206.88979
0.31723 206.88462
0.31724 206.87945
0.31725 206.87427
0.31726 206.8691
0.31727 206.86393
0.31728 206.85876
0.31729 206.85358
0.3173 206.84841
0.31731 206.84324
0.31732 206.83807
0.31733 206.83289
0.31734 206.82772
0.31735 206.82255
0.31736 206.81738
0.31737 206.8122
0.31738 206.80703
0.31739 206.80186
0.3174 206.79669
0.31741 206.79151
0.31742 206.78634
0.31743 206.78117
0.31744 206.776
0.31745 206.77082
0.31746 206.76565
0.31747 206.76048
0.31748 206.75531
0.31749 206.75013
0.3175 206.74496
0.31751 206.73979
0.31752 206.73462
0.31753 206.72944
0.31754 206.72427
0.31755 206.7191
0.31756 206.71393
0.31757 206.70875
0.31758 206.70358
0.31759 206.69841
0.3176 206.69324
0.31761 206.68806
0.31762 206.68289
0.31763 206.67772
