a,b
0.3514800,1.1891706E+002
0.3514900,1.1890985E+002
0.3515000,1.1890264E+002
0.3515100,1.1889542E+002
0.3515200,1.1888821E+002
0.3515300,1.1888100E+002
0.3515400,1.1887379E+002
0.3515500,1.1886659E+002
0.3515600,1.1885938E+002
0.3515700,1.1885218E+002
0.3515800,1.1884497E+002
0.3515900,1.1883777E+002
0.3516000,1.1883057E+002
0.3516100,1.1882337E+002
0.3516200,1.1881617E+002
0.3516300,1.1880898E+002
0.3516400,1.1880178E+002
0.3516500,1.1879459E+002
0.3516600,1.1878740E+002
0.3516700,1.1878021E+002
0.3516800,1.1877302E+002
0.3516900,1.1876583E+002
0.3517000,1.1875864E+002
0.3517100,1.1875146E+002
0.3517200,8.1354729E+002
0.3517300,1.1873709E+002
0.3517400,1.1872991E+002
0.3517500,1.1872273E+002
0.3517600,1.1871555E+002
0.3517700,1.1870837E+002
0.3517800,1.1870120E+002
0.3517900,1.1869402E+002
0.3518000,1.1868685E+002
0.3518100,1.1867968E+002
0.3518200,1.1867251E+002
0.3518300,1.1866534E+002
0.3518400,1.1865817E+002
0.3518500,1.1865100E+002
0.3518600,1.1864384E+002
0.3518700,1.1863668E+002
0.3518800,1.1862951E+002
0.3518900,1.1862235E+002
0.3519000,1.1861519E+002
0.3519100,1.1860803E+002
0.3519200,1.1860088E+002
0.3519300,1.1859372E+002
0.3519400,1.1858657E+002
0.3519500,1.1857942E+002
0.3519600,1.1857226E+002
0.3519700,1.1856511E+002
0.3519800,1.1855797E+002
0.3519900,1.1855082E+002
0.3520000,1.1854367E+002
0.3520100,1.1853653E+002
0.3520200,1.1852939E+002
0.3520300,1.1852224E+002
0.3520400,1.1851510E+002
0.3520500,1.1850796E+002
0.3520600,1.1850083E+002
0.3520700,1.1849369E+002
0.3520800,4.7787256E+002
0.3520900,1.1847942E+002
0.3521000,1.1847229E+002
0.3521100,1.1846516E+002
0.3521200,1.1845803E+002
0.3521300,1.1845090E+002
0.3521400,1.1844377E+002
0.3521500,1.1843665E+002
0.3521600,1.1842953E+002
0.3521700,1.1842240E+002
0.3521800,1.1841528E+002
0.3521900,1.1840816E+002
0.3522000,1.1840104E+002
0.3522100,1.1839393E+002
0.3522200,1.1838681E+002
0.3522300,1.1837970E+002
0.3522400,1.1837258E+002
0.3522500,1.1836547E+002
0.3522600,1.1835836E+002
0.3522700,1.1835125E+002
0.3522800,1.1834414E+002
0.3522900,1.1833704E+002
0.3523000,1.1832993E+002
0.3523100,1.1832283E+002
0.3523200,1.1831573E+002
0.3523300,1.1830863E+002
0.3523400,1.1830153E+002
0.3523500,1.1829443E+002
0.3523600,1.1828733E+002
0.3523700,1.1828024E+002
0.3523800,1.1827314E+002
0.3523900,1.1826605E+002
0.3524000,1.1825896E+002
0.3524100,1.1825187E+002
0.3524200,1.1824478E+002
0.3524300,1.1823769E+002
0.3524400,1.1823061E+002
0.3524500,1.1822352E+002
0.3524600,1.1821644E+002
0.3524700,1.1820936E+002
0.3524800,1.1820228E+002
0.3524900,1.1819520E+002
0.3525000,1.1818812E+002
0.3525100,1.1818104E+002
0.3525200,1.1817397E+002
0.3525300,1.1816690E+002
0.3525400,1.1815982E+002
0.3525500,1.1815275E+002
0.3525600,1.1814568E+002
0.3525700,1.1813861E+002
0.3525800,1.1813155E+002
0.3525900,1.1812448E+002
0.3526000,1.1811742E+002
0.3526100,1.1811036E+002
0.3526200,1.1810329E+002
0.3526300,1.1809623E+002
0.3526400,1.1808918E+002
0.3526500,1.1808212E+002
0.3526600,1.1807506E+002
0.3526700,1.1806801E+002
0.3526800,1.1806096E+002
0.3526900,1.1805390E+002
0.3527000,1.1804685E+002
0.3527100,1.1803980E+002
0.3527200,1.1803276E+002
0.3527300,1.1802571E+002
0.3527400,1.1801867E+002
0.3527500,1.1801162E+002
0.3527600,1.1800458E+002
0.3527700,1.1799754E+002
0.3527800,1.1799050E+002
0.3527900,1.1798346E+002
0.3528000,1.1797642E+002
0.3528100,1.1796939E+002
0.3528200,1.1796236E+002
0.3528300,1.1795532E+002
0.3528400,1.1794829E+002
0.3528500,1.1794126E+002
0.3528600,1.1793423E+002
0.3528700,1.1792721E+002
0.3528800,1.1792018E+002
0.3528900,1.1791316E+002
0.3529000,1.1790613E+002
0.3529100,1.1789911E+002
0.3529200,1.1789209E+002
0.3529300,1.1788507E+002
0.3529400,1.1787805E+002
0.3529500,1.1787104E+002
0.3529600,1.1786402E+002
0.3529700,1.1785701E+002
0.3529800,1.1785000E+002
0.3529900,1.1784299E+002
0.3530000,1.1783598E+002
0.3530100,1.1782897E+002
0.3530200,1.1782196E+002
0.3530300,1.1781496E+002
0.3530400,1.1780795E+002
0.3530500,1.1780095E+002
0.3530600,1.1779395E+002
0.3530700,1.1778695E+002
0.3530800,1.1777995E+002
0.3530900,1.1777295E+002
0.3531000,1.1776596E+002
0.3531100,1.1775896E+002
0.3531200,1.1775197E+002
0.3531300,1.1774498E+002
0.3531400,1.1773799E+002
0.3531500,1.1773100E+002
0.3531600,1.1772401E+002
0.3531700,1.1771702E+002
0.3531800,1.1771004E+002
0.3531900,1.1770306E+002
0.3532000,1.1769607E+002
0.3532100,1.1768909E+002
0.3532200,1.1768211E+002
0.3532300,1.1767513E+002
0.3532400,1.1766816E+002
0.3532500,1.1766118E+002
0.3532600,1.1765421E+002
0.3532700,1.1764724E+002
0.3532800,1.1764026E+002
0.3532900,1.1763329E+002
0.3533000,1.1762633E+002
0.3533100,1.1761936E+002
0.3533200,1.1761239E+002
0.3533300,1.1760543E+002
0.3533400,1.1759847E+002
0.3533500,1.1759150E+002
0.3533600,1.1758454E+002
0.3533700,1.1757758E+002
0.3533800,1.1757063E+002
0.3533900,1.1756367E+002
0.3534000,1.1755672E+002
0.3534100,1.1754976E+002
0.3534200,1.1754281E+002
0.3534300,1.1753586E+002
0.3534400,1.1752891E+002
0.3534500,1.1752196E+002
0.3534600,1.1751501E+002
0.3534700,1.1750807E+002
0.3534800,1.1750113E+002
0.3534900,1.1749418E+002
0.3535000,1.1748724E+002
0.3535100,1.1748030E+002
0.3535200,1.1747336E+002
0.3535300,1.1746643E+002
0.3535400,1.1745949E+002
0.3535500,1.1745256E+002
0.3535600,1.1744562E+002
0.3535700,1.1743869E+002
0.3535800,1.1743176E+002
0.3535900,1.1742483E+002
0.3536000,1.1741790E+002
0.3536100,1.1741098E+002
0.3536200,1.1740405E+002
0.3536300,1.1739713E+002
0.3536400,1.1739021E+002
0.3536500,1.1738329E+002
0.3536600,1.1737637E+002
0.3536700,1.1736945E+002
0.3536800,1.1736253E+002
0.3536900,1.1735562E+002
0.3537000,1.1734870E+002
0.3537100,1.1734179E+002
0.3537200,1.1733488E+002
0.3537300,1.1732797E+002
0.3537400,1.1732106E+002
0.3537500,1.1731415E+002
0.3537600,1.1730725E+002
0.3537700,1.1730034E+002
0.3537800,1.1729344E+002
0.3537900,1.1728654E+002
0.3538000,1.1727964E+002
0.3538100,1.1727274E+002
0.3538200,1.1726584E+002
0.3538300,1.1725894E+002
0.3538400,1.1725205E+002
0.3538500,1.1724516E+002
0.3538600,1.1723826E+002
0.3538700,1.1723137E+002
0.3538800,1.1722448E+002
0.3538900,1.1721759E+002
0.3539000,1.1721071E+002
0.3539100,1.1720382E+002
0.3539200,1.1719694E+002
0.3539300,1.1719006E+002
0.3539400,1.1718317E+002
0.3539500,1.1717629E+002
0.3539600,1.1716942E+002
0.3539700,1.1716254E+002
0.3539800,1.1715566E+002
0.3539900,1.1714879E+002
0.3540000,1.1714192E+002
0.3540100,1.1713504E+002
0.3540200,1.1712817E+002
0.3540300,1.1712130E+002
0.3540400,1.1711444E+002
0.3540500,1.1710757E+002
0.3540600,1.1710071E+002
0.3540700,1.1709384E+002
0.3540800,1.1708698E+002
0.3540900,7.4513013E+002
0.3541000,1.1707326E+002
0.3541100,1.1706640E+002
0.3541200,1.1705954E+002
0.3541300,1.1705269E+002
0.3541400,1.1704583E+002
0.3541500,1.1703898E+002
0.3541600,1.1703213E+002
0.3541700,1.1702528E+002
0.3541800,1.1701843E+002
0.3541900,1.1701159E+002
0.3542000,1.1700474E+002
0.3542100,1.1699789E+002
0.3542200,1.1699105E+002
0.3542300,1.1698421E+002
0.3542400,1.1331984E+003
0.3542500,1.1697053E+002
0.3542600,1.1696369E+002
0.3542700,1.1695686E+002
0.3542800,1.0306970E+003
0.3542900,1.1694319E+002
0.3543000,1.1693636E+002
0.3543100,1.1692952E+002
0.3543200,1.1692270E+002
0.3543300,1.1691587E+002
0.3543400,1.1690904E+002
0.3543500,1.1690222E+002
0.3543600,1.1689539E+002
0.3543700,1.1688857E+002
0.3543800,1.1688175E+002
0.3543900,1.1687493E+002
0.3544000,1.1686811E+002
0.3544100,1.1686129E+002
0.3544200,1.3240815E+003
0.3544300,1.1684766E+002
0.3544400,1.1684085E+002
0.3544500,1.1683404E+002
0.3544600,1.2431133E+003
0.3544700,1.1682042E+002
0.3544800,1.1681361E+002
0.3544900,1.1680680E+002
0.3545000,1.1680000E+002
0.3545100,7.9215621E+002
0.3545200,1.1678639E+002
0.3545300,1.1677959E+002
0.3545400,1.1677279E+002
0.3545500,5.1423900E+002
0.3545600,1.1675920E+002
0.3545700,1.1675240E+002
0.3545800,1.1674561E+002
0.3545900,1.1673881E+002
0.3546000,1.1673202E+002
0.3546100,1.1672523E+002
0.3546200,1.2590415E+003
0.3546300,1.1671166E+002
0.3546400,1.1670487E+002
0.3546500,1.1669809E+002
0.3546600,1.4101533E+003
0.3546700,1.1668452E+002
0.3546800,1.1667774E+002
0.3546900,1.1667096E+002
0.3547000,1.1666419E+002
0.3547100,1.1665741E+002
0.3547200,6.9075865E+002
0.3547300,1.1664386E+002
0.3547400,1.1663709E+002
0.3547500,1.1663032E+002
0.3547600,1.1662355E+002
0.3547700,1.1661678E+002
0.3547800,1.1661001E+002
0.3547900,1.4205043E+003
0.3548000,1.1659648E+002
0.3548100,1.1658972E+002
0.3548200,1.1658296E+002
0.3548300,1.1657620E+002
0.3548400,1.1656944E+002
0.3548500,1.1656268E+002
0.3548600,1.1655593E+002
0.3548700,1.1654917E+002
0.3548800,5.7305843E+002
0.3548900,1.1653567E+002
0.3549000,1.1652892E+002
0.3549100,1.1652217E+002
0.3549200,1.1651542E+002
0.3549300,1.2148207E+003
0.3549400,1.1650193E+002
0.3549500,1.1649519E+002
0.3549600,1.1648844E+002
0.3549700,1.1648170E+002
0.3549800,1.1647496E+002
0.3549900,1.1646823E+002
0.3550000,1.1646149E+002
0.3550100,1.1645475E+002
0.3550200,1.1644802E+002
0.3550300,1.0705483E+003
0.3550400,1.1643456E+002
0.3550500,1.1642783E+002
0.3550600,1.1642110E+002
0.3550700,1.1641437E+002
0.3550800,1.1640764E+002
0.3550900,1.3002460E+003
0.3551000,1.1639420E+002
0.3551100,1.1638748E+002
0.3551200,1.1638075E+002
0.3551300,1.1637404E+002
0.3551400,1.1636732E+002
0.3551500,1.1636060E+002
0.3551600,1.1635389E+002
0.3551700,1.1634717E+002
0.3551800,1.1634046E+002
0.3551900,1.1633375E+002
0.3552000,1.1632704E+002
0.3552100,1.1632033E+002
0.3552200,1.1631363E+002
0.3552300,1.1630692E+002
0.3552400,1.1630022E+002
0.3552500,1.1629351E+002
0.3552600,8.6750883E+002
0.3552700,1.1628011E+002
0.3552800,1.1627341E+002
0.3552900,1.1626672E+002
0.3553000,1.1626002E+002
0.3553100,6.9094534E+002
0.3553200,1.1624663E+002
0.3553300,1.1623994E+002
0.3553400,1.1623325E+002
0.3553500,1.1622656E+002
0.3553600,1.1621987E+002
0.3553700,1.1621319E+002
0.3553800,1.1620650E+002
0.3553900,1.3691269E+003
0.3554000,1.1619314E+002
0.3554100,1.1618646E+002
0.3554200,1.1617978E+002
0.3554300,7.0811711E+002
0.3554400,1.1616642E+002
0.3554500,1.1745518E+003
0.3554600,1.1615307E+002
0.3554700,5.8415941E+002
0.3554800,1.1613973E+002
0.3554900,1.1613306E+002
0.3555000,1.1612639E+002
0.3555100,7.2898174E+002
0.3555200,1.1611306E+002
0.3555300,1.1610639E+002
0.3555400,1.1609973E+002
0.3555500,1.1361951E+003
0.3555600,1.1608641E+002
0.3555700,1.1607975E+002
0.3555800,7.3800911E+002
0.3555900,1.1606643E+002
0.3556000,1.5350208E+003
0.3556100,1.1605313E+002
0.3556200,1.1604647E+002
0.3556300,1.1603982E+002
0.3556400,1.1603317E+002
0.3556500,1.1602653E+002
0.3556600,8.9504590E+002
0.3556700,1.1601323E+002
0.3556800,6.1953960E+002
0.3556900,1.1599995E+002
0.3557000,1.1599331E+002
0.3557100,1.1598667E+002
0.3557200,1.1598003E+002
0.3557300,1.1597339E+002
0.3557400,1.1596675E+002
0.3557500,1.1596012E+002
0.3557600,1.1595349E+002
0.3557700,1.1594685E+002
0.3557800,1.1004112E+003
0.3557900,1.1593359E+002
0.3558000,1.1592697E+002
0.3558100,8.3168736E+002
0.3558200,1.1591372E+002
0.3558300,1.4124231E+003
0.3558400,1.1590047E+002
0.3558500,1.1589385E+002
0.3558600,1.1588723E+002
0.3558700,1.1588061E+002
0.3558800,1.1587399E+002
0.3558900,6.8053339E+002
0.3559000,1.1586077E+002
0.3559100,1.1585415E+002
0.3559200,1.1584754E+002
0.3559300,1.1584093E+002
0.3559400,1.1583432E+002
0.3559500,1.1582772E+002
0.3559600,1.1582111E+002
0.3559700,1.1581451E+002
0.3559800,1.1580790E+002
0.3559900,1.1580130E+002
0.3560000,1.1579470E+002
0.3560100,1.1578810E+002
0.3560200,1.1578150E+002
0.3560300,1.1577491E+002
0.3560400,1.1576831E+002
0.3560500,1.1576172E+002
0.3560600,1.3945082E+003
0.3560700,1.1574854E+002
0.3560800,6.1975396E+002
0.3560900,1.1573536E+002
0.3561000,1.1572877E+002
0.3561100,1.2191042E+003
0.3561200,1.1571560E+002
0.3561300,8.8034104E+002
0.3561400,1.1570244E+002
0.3561500,6.3491687E+002
0.3561600,1.1568928E+002
0.3561700,1.1568270E+002
0.3561800,1.1567613E+002
0.3561900,1.1566955E+002
0.3562000,1.1566298E+002
0.3562100,1.1565641E+002
0.3562200,1.1564984E+002
0.3562300,1.1564327E+002
0.3562400,1.1563670E+002
0.3562500,1.1563013E+002
0.3562600,1.1562357E+002
0.3562700,1.1561700E+002
0.3562800,1.1561044E+002
0.3562900,1.1560388E+002
0.3563000,1.1559732E+002
0.3563100,5.9361178E+002
0.3563200,1.1558421E+002
0.3563300,1.1557765E+002
0.3563400,1.1557110E+002
0.3563500,1.1556454E+002
0.3563600,1.1555799E+002
0.3563700,1.1555144E+002
0.3563800,1.1554490E+002
0.3563900,3.4423244E+003
0.3564000,1.1553180E+002
0.3564100,1.1552526E+002
0.3564200,1.4434037E+003
0.3564300,1.1551217E+002
0.3564400,1.1550563E+002
0.3564500,8.2920211E+002
0.3564600,1.1549256E+002
0.3564700,1.1548602E+002
0.3564800,1.1547948E+002
0.3564900,1.1547295E+002
0.3565000,1.1546642E+002
0.3565100,1.1545989E+002
0.3565200,1.1545336E+002
0.3565300,1.1544683E+002
0.3565400,1.1544030E+002
0.3565500,1.1543378E+002
0.3565600,1.1542725E+002
0.3565700,1.1542073E+002
0.3565800,1.1541421E+002
0.3565900,1.1540769E+002
0.3566000,1.1540117E+002
0.3566100,1.1539465E+002
0.3566200,1.1538814E+002
0.3566300,1.1538162E+002
0.3566400,1.1537511E+002
0.3566500,7.1589961E+002
0.3566600,1.1536209E+002
0.3566700,1.1535558E+002
0.3566800,1.1534907E+002
0.3566900,1.1534257E+002
0.3567000,1.1533606E+002
0.3567100,1.1532956E+002
0.3567200,1.1532305E+002
0.3567300,1.1531655E+002
0.3567400,1.1531005E+002
0.3567500,1.1530356E+002
0.3567600,1.1529706E+002
0.3567700,1.1529056E+002
0.3567800,1.1219051E+003
0.3567900,5.0019359E+002
0.3568000,1.1527109E+002
0.3568100,1.1526460E+002
0.3568200,1.1525811E+002
0.3568300,9.4888564E+002
0.3568400,1.1524513E+002
0.3568500,1.1523865E+002
0.3568600,1.1523217E+002
0.3568700,1.1522568E+002
0.3568800,1.1521920E+002
0.3568900,1.1521273E+002
0.3569000,1.1520625E+002
0.3569100,1.1519977E+002
0.3569200,1.1519330E+002
0.3569300,1.1518682E+002
0.3569400,1.1518035E+002
0.3569500,1.1517388E+002
0.3569600,1.1516741E+002
0.3569700,1.1516094E+002
0.3569800,1.1515448E+002
0.3569900,1.1514801E+002
0.3570000,1.1514155E+002
0.3570100,1.1513508E+002
0.3570200,1.1512862E+002
0.3570300,1.1512216E+002
0.3570400,1.1511570E+002
0.3570500,1.1510925E+002
0.3570600,1.1510279E+002
0.3570700,1.1509634E+002
0.3570800,1.1508988E+002
0.3570900,1.1508343E+002
0.3571000,1.1507698E+002
0.3571100,1.1507053E+002
0.3571200,1.1506408E+002
0.3571300,1.1505764E+002
0.3571400,1.1505119E+002
0.3571500,1.1504475E+002
0.3571600,1.1503831E+002
0.3571700,1.1503187E+002
0.3571800,1.1502543E+002
0.3571900,1.1501899E+002
0.3572000,1.1501255E+002
0.3572100,1.1500612E+002
0.3572200,1.1499968E+002
0.3572300,1.1499325E+002
0.3572400,1.1498682E+002
0.3572500,1.1498039E+002
0.3572600,1.1497396E+002
0.3572700,1.1496753E+002
0.3572800,1.1496111E+002
0.3572900,1.1495468E+002
0.3573000,1.1494826E+002
0.3573100,1.1494184E+002
0.3573200,1.1493542E+002
0.3573300,1.1492900E+002
0.3573400,1.1492258E+002
0.3573500,1.1491616E+002
0.3573600,1.1490975E+002
0.3573700,1.1490333E+002
0.3573800,1.1489692E+002
0.3573900,1.1489051E+002
0.3574000,1.1488410E+002
0.3574100,1.1487769E+002
0.3574200,1.1487129E+002
0.3574300,1.1486488E+002
0.3574400,1.1485848E+002
0.3574500,1.1485208E+002
0.3574600,1.1484567E+002
0.3574700,1.1483927E+002
0.3574800,1.1483288E+002
0.3574900,1.1482648E+002
0.3575000,1.1482008E+002
0.3575100,1.1481369E+002
0.3575200,1.1480729E+002
0.3575300,1.1480090E+002
0.3575400,1.1479451E+002
0.3575500,1.1478812E+002
0.3575600,1.1478174E+002
0.3575700,1.1477535E+002
0.3575800,1.1476896E+002
0.3575900,1.1476258E+002
0.3576000,1.1475620E+002
0.3576100,1.1474982E+002
0.3576200,1.1474344E+002
0.3576300,1.1473706E+002
0.3576400,1.1473068E+002
0.3576500,1.1472431E+002
0.3576600,1.1471793E+002
0.3576700,1.1471156E+002
0.3576800,1.1470519E+002
0.3576900,1.1469882E+002
0.3577000,1.1469245E+002
0.3577100,1.1468608E+002
0.3577200,1.1467972E+002
0.3577300,1.1467335E+002
0.3577400,1.1466699E+002
0.3577500,1.1466063E+002
0.3577600,1.1465427E+002
0.3577700,6.7604592E+002
0.3577800,1.1464155E+002
0.3577900,1.1463520E+002
0.3578000,1.1462884E+002
0.3578100,1.1462249E+002
0.3578200,1.1461613E+002
0.3578300,1.1460978E+002
0.3578400,1.1460343E+002
0.3578500,1.1459709E+002
0.3578600,1.1459074E+002
0.3578700,1.1458439E+002
0.3578800,1.1457805E+002
0.3578900,1.1457171E+002
0.3579000,1.1456537E+002
0.3579100,1.1455903E+002
0.3579200,1.1455269E+002
0.3579300,1.1454635E+002
0.3579400,1.1454001E+002
0.3579500,1.1453368E+002
0.3579600,1.1452735E+002
0.3579700,1.1452101E+002
0.3579800,1.1451468E+002
0.3579900,1.1450836E+002
0.3580000,1.1450203E+002
0.3580100,1.1449570E+002
0.3580200,1.1448938E+002
0.3580300,1.1448305E+002
0.3580400,1.1447673E+002
0.3580500,1.1447041E+002
0.3580600,1.1446409E+002
0.3580700,1.1445777E+002
0.3580800,1.1445146E+002
0.3580900,1.1444514E+002
0.3581000,1.1443883E+002
0.3581100,1.1443251E+002
0.3581200,1.1442620E+002
0.3581300,1.1441989E+002
0.3581400,1.1441358E+002
0.3581500,1.1440728E+002
0.3581600,1.1440097E+002
0.3581700,1.1439467E+002
0.3581800,1.1438836E+002
0.3581900,1.1438206E+002
0.3582000,1.1437576E+002
0.3582100,1.1436946E+002
0.3582200,1.1436316E+002
0.3582300,1.1435687E+002
0.3582400,1.1435057E+002
0.3582500,1.1434428E+002
0.3582600,1.1433799E+002
0.3582700,6.9768471E+002
0.3582800,1.1432541E+002
0.3582900,1.1431912E+002
0.3583000,1.1431283E+002
0.3583100,1.1430655E+002
0.3583200,1.1430026E+002
0.3583300,1.1429398E+002
0.3583400,1.1428770E+002
0.3583500,1.1428142E+002
0.3583600,1.1427514E+002
0.3583700,1.1426886E+002
0.3583800,1.1426259E+002
0.3583900,1.1425631E+002
0.3584000,1.1425004E+002
0.3584100,1.1424377E+002
0.3584200,1.1423750E+002
0.3584300,1.1423123E+002
0.3584400,1.1422496E+002
0.3584500,1.1421869E+002
0.3584600,1.1421243E+002
0.3584700,1.1420616E+002
0.3584800,1.1419990E+002
0.3584900,1.1419364E+002
0.3585000,1.1418738E+002
0.3585100,1.1418112E+002
0.3585200,1.1417487E+002
0.3585300,1.1416861E+002
0.3585400,1.1416236E+002
0.3585500,1.1415610E+002
0.3585600,1.1414985E+002
0.3585700,1.1414360E+002
0.3585800,1.1413735E+002
0.3585900,1.1413111E+002
0.3586000,1.1412486E+002
0.3586100,1.1411862E+002
0.3586200,1.1411237E+002
0.3586300,1.1410613E+002
0.3586400,1.1409989E+002
0.3586500,1.1409365E+002
0.3586600,1.1408742E+002
0.3586700,1.1408118E+002
0.3586800,1.1407494E+002
0.3586900,1.1406871E+002
0.3587000,1.1406248E+002
0.3587100,1.1405625E+002
0.3587200,1.1405002E+002
0.3587300,1.1404379E+002
0.3587400,1.1403756E+002
0.3587500,1.1403134E+002
0.3587600,1.1402511E+002
0.3587700,1.1401889E+002
0.3587800,1.1401267E+002
0.3587900,1.1400645E+002
0.3588000,1.1400023E+002
0.3588100,1.1399401E+002
0.3588200,1.1398780E+002
0.3588300,1.1398158E+002
0.3588400,1.1397537E+002
0.3588500,1.1396916E+002
0.3588600,1.1396295E+002
0.3588700,1.1395674E+002
0.3588800,1.1395053E+002
0.3588900,1.1394432E+002
0.3589000,1.1393812E+002
0.3589100,1.1393192E+002
0.3589200,1.1392571E+002
0.3589300,1.1391951E+002
0.3589400,1.1391331E+002
0.3589500,1.1390712E+002
0.3589600,1.1390092E+002
0.3589700,1.1389472E+002
0.3589800,1.1388853E+002
0.3589900,1.1388234E+002
0.3590000,1.1387615E+002
0.3590100,1.1386996E+002
0.3590200,1.1386377E+002
0.3590300,1.1385758E+002
0.3590400,1.1385139E+002
0.3590500,1.1384521E+002
0.3590600,1.1383903E+002
0.3590700,1.1383284E+002
0.3590800,1.1382666E+002
0.3590900,1.1382048E+002
0.3591000,1.1381431E+002
0.3591100,1.1380813E+002
0.3591200,1.1380196E+002
0.3591300,1.1379578E+002
0.3591400,1.1378961E+002
0.3591500,1.1378344E+002
0.3591600,1.1377727E+002
0.3591700,1.1377110E+002
0.3591800,1.1376493E+002
0.3591900,1.1375877E+002
0.3592000,1.1375260E+002
0.3592100,1.1374644E+002
0.3592200,1.1374028E+002
0.3592300,1.1373412E+002
0.3592400,1.1372796E+002
0.3592500,1.1372181E+002
0.3592600,1.1371565E+002
0.3592700,1.1370949E+002
0.3592800,1.1370334E+002
0.3592900,1.1369719E+002
0.3593000,1.1369104E+002
0.3593100,1.1368489E+002
