a,b
0.3517500,1.1674176E+004
0.3517600,1.1672398E+004
0.3517700,1.1670619E+004
0.3517800,1.1668841E+004
0.3517900,1.1667062E+004
0.3518000,1.1665284E+004
0.3518100,1.1663506E+004
0.3518200,1.1661728E+004
0.3518300,1.1659951E+004
0.3518400,1.1658173E+004
0.3518500,1.1656396E+004
0.3518600,1.1654619E+004
0.3518700,1.1652842E+004
0.3518800,1.1651065E+004
0.3518900,1.1649288E+004
0.3519000,1.1647512E+004
0.3519100,1.1645735E+004
0.3519200,1.1643959E+004
0.3519300,1.1642183E+004
0.3519400,1.1640407E+004
0.3519500,1.1638632E+004
0.3519600,1.1636856E+004
0.3519700,1.1635081E+004
0.3519800,1.1633306E+004
0.3519900,1.1631531E+004
0.3520000,1.1629756E+004
0.3520100,1.1627981E+004
0.3520200,1.1626207E+004
0.3520300,1.1624432E+004
0.3520400,1.1622658E+004
0.3520500,1.1620884E+004
0.3520600,1.1619110E+004
0.3520700,1.1617337E+004
0.3520800,1.1974949E+004
0.3520900,1.1613790E+004
0.3521000,1.1612017E+004
0.3521100,1.1610244E+004
0.3521200,1.1608471E+004
0.3521300,1.1606698E+004
0.3521400,1.1604926E+004
0.3521500,1.1603153E+004
0.3521600,1.1601381E+004
0.3521700,1.1599609E+004
0.3521800,1.1597837E+004
0.3521900,1.1596065E+004
0.3522000,1.1594294E+004
0.3522100,1.1592523E+004
0.3522200,1.1590751E+004
0.3522300,1.1588980E+004
0.3522400,1.1587209E+004
0.3522500,1.1585439E+004
0.3522600,1.1583668E+004
0.3522700,1.1581898E+004
0.3522800,1.1580128E+004
0.3522900,1.1578358E+004
0.3523000,1.1576588E+004
0.3523100,1.1574818E+004
0.3523200,1.1573048E+004
0.3523300,1.1571279E+004
0.3523400,1.1569510E+004
0.3523500,1.1567741E+004
0.3523600,1.1565972E+004
0.3523700,1.1564203E+004
0.3523800,1.1562435E+004
0.3523900,1.1560666E+004
0.3524000,1.1558898E+004
0.3524100,1.1557130E+004
0.3524200,1.1555362E+004
0.3524300,1.1553594E+004
0.3524400,1.1551827E+004
0.3524500,1.1550059E+004
0.3524600,1.1548292E+004
0.3524700,1.1546525E+004
0.3524800,1.1544758E+004
0.3524900,1.1542991E+004
0.3525000,1.1541225E+004
0.3525100,1.1539458E+004
0.3525200,1.1537692E+004
0.3525300,1.1535926E+004
0.3525400,1.1534160E+004
0.3525500,1.1532394E+004
0.3525600,1.1530629E+004
0.3525700,1.1528863E+004
0.3525800,1.1527098E+004
0.3525900,1.1525333E+004
0.3526000,1.1523568E+004
0.3526100,1.1521803E+004
0.3526200,1.1520039E+004
0.3526300,1.1518274E+004
0.3526400,1.1516510E+004
0.3526500,1.1514746E+004
0.3526600,1.1512982E+004
0.3526700,1.1511218E+004
0.3526800,1.1509455E+004
0.3526900,1.1507691E+004
0.3527000,1.1505928E+004
0.3527100,1.1504165E+004
0.3527200,1.1502402E+004
0.3527300,1.1500639E+004
0.3527400,1.1498876E+004
0.3527500,1.1497114E+004
0.3527600,1.1495352E+004
0.3527700,1.1493590E+004
0.3527800,1.1491828E+004
0.3527900,1.1490066E+004
0.3528000,1.1488304E+004
0.3528100,1.1486543E+004
0.3528200,1.1484781E+004
0.3528300,1.1483020E+004
0.3528400,1.1481259E+004
0.3528500,1.1479499E+004
0.3528600,1.1477738E+004
0.3528700,1.1475977E+004
0.3528800,1.1474217E+004
0.3528900,1.1472457E+004
0.3529000,1.1470697E+004
0.3529100,1.1468937E+004
0.3529200,1.1467178E+004
0.3529300,1.1465418E+004
0.3529400,1.1463659E+004
0.3529500,1.1461900E+004
0.3529600,1.1460141E+004
0.3529700,1.1458382E+004
0.3529800,1.1456623E+004
0.3529900,1.1454865E+004
0.3530000,1.1453106E+004
0.3530100,1.1451348E+004
0.3530200,1.1449590E+004
0.3530300,1.1447832E+004
0.3530400,1.1446075E+004
0.3530500,1.1444317E+004
0.3530600,1.1442560E+004
0.3530700,1.1440803E+004
0.3530800,1.1439046E+004
0.3530900,1.1437289E+004
0.3531000,1.1435532E+004
0.3531100,1.1433776E+004
0.3531200,1.1432019E+004
0.3531300,1.1430263E+004
0.3531400,1.1428507E+004
0.3531500,1.1426751E+004
0.3531600,1.1424996E+004
0.3531700,1.1423240E+004
0.3531800,1.1421485E+004
0.3531900,1.1419730E+004
0.3532000,1.1417975E+004
0.3532100,1.1416220E+004
0.3532200,1.1414465E+004
0.3532300,1.1412711E+004
0.3532400,1.1410956E+004
0.3532500,1.1409202E+004
0.3532600,1.1407448E+004
0.3532700,1.1405694E+004
0.3532800,1.1403940E+004
0.3532900,1.1402187E+004
0.3533000,1.1400434E+004
0.3533100,1.1398680E+004
0.3533200,1.1396927E+004
0.3533300,1.1395174E+004
0.3533400,1.1393422E+004
0.3533500,1.1391669E+004
0.3533600,1.1389917E+004
0.3533700,1.1388165E+004
0.3533800,1.1386413E+004
0.3533900,1.1384661E+004
0.3534000,1.1382909E+004
0.3534100,1.1381157E+004
0.3534200,1.1379406E+004
0.3534300,1.1377655E+004
0.3534400,1.1375904E+004
0.3534500,1.1374153E+004
0.3534600,1.1372402E+004
0.3534700,1.1370652E+004
0.3534800,1.1368901E+004
0.3534900,1.1367151E+004
0.3535000,1.1365401E+004
0.3535100,1.1363651E+004
0.3535200,1.1361901E+004
0.3535300,1.1360152E+004
0.3535400,1.1358402E+004
0.3535500,1.1356653E+004
0.3535600,1.1354904E+004
0.3535700,1.1353155E+004
0.3535800,1.1351406E+004
0.3535900,1.1349658E+004
0.3536000,1.1347909E+004
0.3536100,1.1346161E+004
0.3536200,1.1344413E+004
0.3536300,1.1342665E+004
0.3536400,1.1340917E+004
0.3536500,1.1339170E+004
0.3536600,1.1337422E+004
0.3536700,1.1335675E+004
0.3536800,1.1333928E+004
0.3536900,1.1332181E+004
0.3537000,1.1330434E+004
0.3537100,1.1328688E+004
0.3537200,1.1326941E+004
0.3537300,1.1325195E+004
0.3537400,1.1323449E+004
0.3537500,1.1321703E+004
0.3537600,1.1319957E+004
0.3537700,1.1318212E+004
0.3537800,1.1316466E+004
0.3537900,1.1314721E+004
0.3538000,1.1312976E+004
0.3538100,1.1311231E+004
0.3538200,1.1309486E+004
0.3538300,1.1307742E+004
0.3538400,1.1305997E+004
0.3538500,1.1304253E+004
0.3538600,1.1302509E+004
0.3538700,1.1300765E+004
0.3538800,1.1299021E+004
0.3538900,1.1297277E+004
0.3539000,1.1295534E+004
0.3539100,1.1293791E+004
0.3539200,1.1292047E+004
0.3539300,1.1290304E+004
0.3539400,1.1288562E+004
0.3539500,1.1286819E+004
0.3539600,1.1285077E+004
0.3539700,1.1283334E+004
0.3539800,1.1281592E+004
0.3539900,1.1279850E+004
0.3540000,1.1278108E+004
0.3540100,1.1276367E+004
0.3540200,1.1274625E+004
0.3540300,1.1272884E+004
0.3540400,1.1271143E+004
0.3540500,1.1269402E+004
0.3540600,1.1267661E+004
0.3540700,1.1265920E+004
0.3540800,1.1264180E+004
0.3540900,1.1890490E+004
0.3541000,1.1260699E+004
0.3541100,1.1258959E+004
0.3541200,1.1257220E+004
0.3541300,1.1255480E+004
0.3541400,1.1253740E+004
0.3541500,1.1252001E+004
0.3541600,1.1250262E+004
0.3541700,1.1248523E+004
0.3541800,1.1246784E+004
0.3541900,1.1245045E+004
0.3542000,1.1243307E+004
0.3542100,1.1241569E+004
0.3542200,1.1239830E+004
0.3542300,1.1238092E+004
0.3542400,1.2252576E+004
0.3542500,1.1234617E+004
0.3542600,1.1232879E+004
0.3542700,1.1231142E+004
0.3542800,1.2143152E+004
0.3542900,1.1227668E+004
0.3543000,1.1225931E+004
0.3543100,1.1224194E+004
0.3543200,1.1222458E+004
0.3543300,1.1220721E+004
0.3543400,1.1218985E+004
0.3543500,1.1217249E+004
0.3543600,1.1215513E+004
0.3543700,1.1213778E+004
0.3543800,1.1212042E+004
0.3543900,1.1210307E+004
0.3544000,1.1208572E+004
0.3544100,1.1206837E+004
0.3544200,1.2412329E+004
0.3544300,1.1203367E+004
0.3544400,1.1201632E+004
0.3544500,1.1199898E+004
0.3544600,1.2324450E+004
0.3544700,1.1196430E+004
0.3544800,1.1194696E+004
0.3544900,1.1192962E+004
0.3545000,1.1191229E+004
0.3545100,1.1864858E+004
0.3545200,1.1187762E+004
0.3545300,1.1186029E+004
0.3545400,1.1184296E+004
0.3545500,1.1580036E+004
0.3545600,1.1180831E+004
0.3545700,1.1179099E+004
0.3545800,1.1177366E+004
0.3545900,1.1175634E+004
0.3546000,1.1173902E+004
0.3546100,1.1172171E+004
0.3546200,1.2312762E+004
0.3546300,1.1168708E+004
0.3546400,1.1166976E+004
0.3546500,1.1165245E+004
0.3546600,1.2456976E+004
0.3546700,1.1161784E+004
0.3546800,1.1160053E+004
0.3546900,1.1158323E+004
0.3547000,1.1156592E+004
0.3547100,1.1154862E+004
0.3547200,1.1727240E+004
0.3547300,1.1151403E+004
0.3547400,1.1149673E+004
0.3547500,1.1147944E+004
0.3547600,1.1146214E+004
0.3547700,1.1144485E+004
0.3547800,1.1142756E+004
0.3547900,1.2444929E+004
0.3548000,1.1139299E+004
0.3548100,1.1137571E+004
0.3548200,1.1135842E+004
0.3548300,1.1134114E+004
0.3548400,1.1132386E+004
0.3548500,1.1130659E+004
0.3548600,1.1128931E+004
0.3548700,1.1127204E+004
0.3548800,1.1581992E+004
0.3548900,1.1123749E+004
0.3549000,1.1122022E+004
0.3549100,1.1120295E+004
0.3549200,1.1118569E+004
0.3549300,1.2215154E+004
0.3549400,1.1115116E+004
0.3549500,1.1113390E+004
0.3549600,1.1111664E+004
0.3549700,1.1109938E+004
0.3549800,1.1108213E+004
0.3549900,1.1106487E+004
0.3550000,1.1104762E+004
0.3550100,1.1103037E+004
0.3550200,1.1101312E+004
0.3550300,1.2053694E+004
0.3550400,1.1097862E+004
0.3550500,1.1096138E+004
0.3550600,1.1094414E+004
0.3550700,1.1092690E+004
0.3550800,1.1090966E+004
0.3550900,1.2273087E+004
0.3551000,1.1087518E+004
0.3551100,1.1085795E+004
0.3551200,1.1084071E+004
0.3551300,1.1082348E+004
0.3551400,1.1080625E+004
0.3551500,1.1078902E+004
0.3551600,1.1077180E+004
0.3551700,1.1075457E+004
0.3551800,1.1073735E+004
0.3551900,1.1072013E+004
0.3552000,1.1070291E+004
0.3552100,1.1068569E+004
0.3552200,1.1066847E+004
0.3552300,1.1065126E+004
0.3552400,1.1063405E+004
0.3552500,1.1061683E+004
0.3552600,1.1811184E+004
0.3552700,1.1058242E+004
0.3552800,1.1056521E+004
0.3552900,1.1054800E+004
0.3553000,1.1053080E+004
0.3553100,1.1626052E+004
0.3553200,1.1049640E+004
0.3553300,1.1047920E+004
0.3553400,1.1046200E+004
0.3553500,1.1044481E+004
0.3553600,1.1042762E+004
0.3553700,1.1041042E+004
0.3553800,1.1039323E+004
0.3553900,1.2290532E+004
0.3554000,1.1035886E+004
0.3554100,1.1034167E+004
0.3554200,1.1032449E+004
0.3554300,1.1622675E+004
0.3554400,1.1029013E+004
0.3554500,1.2085687E+004
0.3554600,1.1025577E+004
0.3554700,1.1491873E+004
0.3554800,1.1022142E+004
0.3554900,1.1020425E+004
0.3555000,1.1018708E+004
0.3555100,1.1629853E+004
0.3555200,1.1015275E+004
0.3555300,1.1013558E+004
0.3555400,1.1011842E+004
0.3555500,1.2030227E+004
0.3555600,1.1008409E+004
0.3555700,1.1006693E+004
0.3555800,1.1626914E+004
0.3555900,1.1003262E+004
0.3556000,1.2420508E+004
0.3556100,1.0999832E+004
0.3556200,1.0998117E+004
0.3556300,1.0996402E+004
0.3556400,1.0994687E+004
0.3556500,1.0992972E+004
0.3556600,1.1770284E+004
0.3556700,1.0989544E+004
0.3556800,1.1491363E+004
0.3556900,1.0986116E+004
0.3557000,1.0984402E+004
0.3557100,1.0982689E+004
0.3557200,1.0980975E+004
0.3557300,1.0979262E+004
0.3557400,1.0977549E+004
0.3557500,1.0975836E+004
0.3557600,1.0974123E+004
0.3557700,1.0972411E+004
0.3557800,1.1955169E+004
0.3557900,1.0968986E+004
0.3558000,1.0967274E+004
0.3558100,1.1681329E+004
0.3558200,1.0963850E+004
0.3558300,1.2258655E+004
0.3558400,1.0960427E+004
0.3558500,1.0958716E+004
0.3558600,1.0957005E+004
0.3558700,1.0955294E+004
0.3558800,1.0953583E+004
0.3558900,1.1516539E+004
0.3559000,1.0950162E+004
0.3559100,1.0948452E+004
0.3559200,1.0946742E+004
0.3559300,1.0945032E+004
0.3559400,1.0943322E+004
0.3559500,1.0941613E+004
0.3559600,1.0939903E+004
0.3559700,1.0938194E+004
0.3559800,1.0936485E+004
0.3559900,1.0934776E+004
0.3560000,1.0933067E+004
0.3560100,1.0931358E+004
0.3560200,1.0929650E+004
0.3560300,1.0927942E+004
0.3560400,1.0926234E+004
0.3560500,1.0924526E+004
0.3560600,1.2201571E+004
0.3560700,1.0921110E+004
0.3560800,1.1423415E+004
0.3560900,1.0917696E+004
0.3561000,1.0915988E+004
0.3561100,1.2017664E+004
0.3561200,1.0912575E+004
0.3561300,1.1675500E+004
0.3561400,1.0909162E+004
0.3561500,1.1426676E+004
0.3561600,1.0905749E+004
0.3561700,1.0904043E+004
0.3561800,1.0902337E+004
0.3561900,1.0900632E+004
0.3562000,1.0898926E+004
0.3562100,1.0897221E+004
0.3562200,1.0895516E+004
0.3562300,1.0893811E+004
0.3562400,1.0892106E+004
0.3562500,1.0890401E+004
0.3562600,1.0888697E+004
0.3562700,1.0886993E+004
0.3562800,1.0885288E+004
0.3562900,1.0883584E+004
0.3563000,1.0881881E+004
0.3563100,1.1358198E+004
0.3563200,1.0878474E+004
0.3563300,1.0876770E+004
0.3563400,1.0875067E+004
0.3563500,1.0873364E+004
0.3563600,1.0871661E+004
0.3563700,1.0869959E+004
0.3563800,1.0868256E+004
0.3563900,1.4193340E+004
0.3564000,1.0864852E+004
0.3564100,1.0863150E+004
0.3564200,1.2189333E+004
0.3564300,1.0859746E+004
0.3564400,1.0858045E+004
0.3564500,1.1570046E+004
0.3564600,1.0854642E+004
0.3564700,1.0852941E+004
0.3564800,1.0851240E+004
0.3564900,1.0849540E+004
0.3565000,1.0847839E+004
0.3565100,1.0846139E+004
0.3565200,1.0844438E+004
0.3565300,1.0842738E+004
0.3565400,1.0841039E+004
0.3565500,1.0839339E+004
0.3565600,1.0837639E+004
0.3565700,1.0835940E+004
0.3565800,1.0834241E+004
0.3565900,1.0832542E+004
0.3566000,1.0830843E+004
0.3566100,1.0829144E+004
0.3566200,1.0827446E+004
0.3566300,1.0825747E+004
0.3566400,1.0824049E+004
0.3566500,1.1422882E+004
0.3566600,1.0820653E+004
0.3566700,1.0818955E+004
0.3566800,1.0817258E+004
0.3566900,1.0815561E+004
0.3567000,1.0813863E+004
0.3567100,1.0812166E+004
0.3567200,1.0810469E+004
0.3567300,1.0808773E+004
0.3567400,1.0807076E+004
0.3567500,1.0805380E+004
0.3567600,1.0803684E+004
0.3567700,1.0801987E+004
0.3567800,1.1806913E+004
0.3567900,1.1183512E+004
0.3568000,1.0796900E+004
0.3568100,1.0795205E+004
0.3568200,1.0793510E+004
0.3568300,1.1625449E+004
0.3568400,1.0790120E+004
0.3568500,1.0788425E+004
0.3568600,1.0786730E+004
0.3568700,1.0785036E+004
0.3568800,1.0783342E+004
0.3568900,1.0781648E+004
0.3569000,1.0779954E+004
0.3569100,1.0778260E+004
0.3569200,1.0776566E+004
0.3569300,1.0774873E+004
0.3569400,1.0773180E+004
0.3569500,1.0771487E+004
0.3569600,1.0769794E+004
0.3569700,1.0768101E+004
0.3569800,1.0766408E+004
0.3569900,1.0764716E+004
0.3570000,1.0763024E+004
0.3570100,1.0761332E+004
0.3570200,1.0759640E+004
0.3570300,1.0757948E+004
0.3570400,1.0756256E+004
0.3570500,1.0754565E+004
0.3570600,1.0752874E+004
0.3570700,1.0751183E+004
0.3570800,1.0749492E+004
0.3570900,1.0747801E+004
0.3571000,1.0746110E+004
0.3571100,1.0744420E+004
0.3571200,1.0742730E+004
0.3571300,1.0741039E+004
0.3571400,1.0739350E+004
0.3571500,1.0737660E+004
0.3571600,1.0735970E+004
0.3571700,1.0734281E+004
0.3571800,1.0732591E+004
0.3571900,1.0730902E+004
0.3572000,1.0729213E+004
0.3572100,1.0727525E+004
0.3572200,1.0725836E+004
0.3572300,1.0724147E+004
0.3572400,1.0722459E+004
0.3572500,1.0720771E+004
0.3572600,1.0719083E+004
0.3572700,1.0717395E+004
0.3572800,1.0715708E+004
0.3572900,1.0714020E+004
0.3573000,1.0712333E+004
0.3573100,1.0710646E+004
0.3573200,1.0708959E+004
0.3573300,1.0707272E+004
0.3573400,1.0705585E+004
0.3573500,1.0703899E+004
0.3573600,1.0702213E+004
0.3573700,1.0700526E+004
0.3573800,1.0698840E+004
0.3573900,1.0697155E+004
0.3574000,1.0695469E+004
0.3574100,1.0693783E+004
0.3574200,1.0692098E+004
0.3574300,1.0690413E+004
0.3574400,1.0688728E+004
0.3574500,1.0687043E+004
0.3574600,1.0685358E+004
0.3574700,1.0683674E+004
0.3574800,1.0681990E+004
0.3574900,1.0680305E+004
0.3575000,1.0678621E+004
0.3575100,1.0676938E+004
0.3575200,1.0675254E+004
0.3575300,1.0673570E+004
0.3575400,1.0671887E+004
0.3575500,1.0670204E+004
0.3575600,1.0668521E+004
0.3575700,1.0666838E+004
0.3575800,1.0665155E+004
0.3575900,1.0663473E+004
0.3576000,1.0661791E+004
0.3576100,1.0660108E+004
0.3576200,1.0658426E+004
0.3576300,1.0656745E+004
0.3576400,1.0655063E+004
0.3576500,1.0653381E+004
0.3576600,1.0651700E+004
0.3576700,1.0650019E+004
0.3576800,1.0648338E+004
0.3576900,1.0646657E+004
0.3577000,1.0644976E+004
0.3577100,1.0643296E+004
0.3577200,1.0641615E+004
0.3577300,1.0639935E+004
0.3577400,1.0638255E+004
0.3577500,1.0636575E+004
0.3577600,1.0634895E+004
0.3577700,1.1194614E+004
0.3577800,1.0631537E+004
0.3577900,1.0629857E+004
0.3578000,1.0628178E+004
0.3578100,1.0626499E+004
0.3578200,1.0624821E+004
0.3578300,1.0623142E+004
0.3578400,1.0621464E+004
0.3578500,1.0619786E+004
0.3578600,1.0618107E+004
0.3578700,1.0616430E+004
0.3578800,1.0614752E+004
0.3578900,1.0613074E+004
0.3579000,1.0611397E+004
0.3579100,1.0609720E+004
0.3579200,1.0608043E+004
0.3579300,1.0606366E+004
0.3579400,1.0604689E+004
0.3579500,1.0603012E+004
0.3579600,1.0601336E+004
0.3579700,1.0599660E+004
0.3579800,1.0597984E+004
0.3579900,1.0596308E+004
0.3580000,1.0594632E+004
0.3580100,1.0592956E+004
0.3580200,1.0591281E+004
0.3580300,1.0589606E+004
0.3580400,1.0587931E+004
0.3580500,1.0586256E+004
0.3580600,1.0584581E+004
0.3580700,1.0582906E+004
0.3580800,1.0581232E+004
0.3580900,1.0579558E+004
0.3581000,1.0577884E+004
0.3581100,1.0576210E+004
0.3581200,1.0574536E+004
0.3581300,1.0572862E+004
0.3581400,1.0571189E+004
0.3581500,1.0569516E+004
0.3581600,1.0567843E+004
0.3581700,1.0566170E+004
0.3581800,1.0564497E+004
0.3581900,1.0562824E+004
0.3582000,1.0561152E+004
0.3582100,1.0559480E+004
0.3582200,1.0557808E+004
0.3582300,1.0556136E+004
0.3582400,1.0554464E+004
0.3582500,1.0552792E+004
0.3582600,1.0551121E+004
0.3582700,1.1132802E+004
0.3582800,1.0547778E+004
0.3582900,1.0546107E+004
0.3583000,1.0544437E+004
0.3583100,1.0542766E+004
0.3583200,1.0541096E+004
0.3583300,1.0539425E+004
0.3583400,1.0537755E+004
0.3583500,1.0536085E+004
0.3583600,1.0534415E+004
0.3583700,1.0532746E+004
0.3583800,1.0531076E+004
0.3583900,1.0529407E+004
0.3584000,1.0527738E+004
0.3584100,1.0526069E+004
0.3584200,1.0524400E+004
0.3584300,1.0522731E+004
0.3584400,1.0521063E+004
0.3584500,1.0519395E+004
0.3584600,1.0517726E+004
0.3584700,1.0516058E+004
0.3584800,1.0514391E+004
0.3584900,1.0512723E+004
0.3585000,1.0511056E+004
0.3585100,1.0509388E+004
0.3585200,1.0507721E+004
0.3585300,1.0506054E+004
0.3585400,1.0504387E+004
0.3585500,1.0502721E+004
0.3585600,1.0501054E+004
0.3585700,1.0499388E+004
0.3585800,1.0497722E+004
0.3585900,1.0496056E+004
0.3586000,1.0494390E+004
0.3586100,1.0492724E+004
0.3586200,1.0491059E+004
0.3586300,1.0489393E+004
0.3586400,1.0487728E+004
0.3586500,1.0486063E+004
0.3586600,1.0484398E+004
0.3586700,1.0482734E+004
0.3586800,1.0481069E+004
0.3586900,1.0479405E+004
0.3587000,1.0477741E+004
0.3587100,1.0476077E+004
0.3587200,1.0474413E+004
0.3587300,1.0472749E+004
0.3587400,1.0471085E+004
0.3587500,1.0469422E+004
0.3587600,1.0467759E+004
0.3587700,1.0466096E+004
0.3587800,1.0464433E+004
0.3587900,1.0462770E+004
0.3588000,1.0461108E+004
0.3588100,1.0459445E+004
0.3588200,1.0457783E+004
0.3588300,1.0456121E+004
0.3588400,1.0454459E+004
0.3588500,1.0452798E+004
0.3588600,1.0451136E+004
0.3588700,1.0449475E+004
0.3588800,1.0447814E+004
0.3588900,1.0446152E+004
0.3589000,1.0444492E+004
0.3589100,1.0442831E+004
0.3589200,1.0441170E+004
0.3589300,1.0439510E+004
0.3589400,1.0437850E+004
0.3589500,1.0436190E+004
0.3589600,1.0434530E+004
0.3589700,1.0432870E+004
0.3589800,1.0431211E+004
0.3589900,1.0429551E+004
0.3590000,1.0427892E+004
0.3590100,1.0426233E+004
0.3590200,1.0424574E+004
0.3590300,1.0422915E+004
0.3590400,1.0421257E+004
0.3590500,1.0419598E+004
0.3590600,1.0417940E+004
0.3590700,1.0416282E+004
0.3590800,1.0414624E+004
0.3590900,1.0412966E+004
0.3591000,1.0411309E+004
0.3591100,1.0409651E+004
0.3591200,1.0407994E+004
0.3591300,1.0406337E+004
0.3591400,1.0404680E+004
0.3591500,1.0403023E+004
0.3591600,1.0401367E+004
0.3591700,1.0399710E+004
0.3591800,1.0398054E+004
0.3591900,1.0396398E+004
0.3592000,1.0394742E+004
0.3592100,1.0393086E+004
0.3592200,1.0391431E+004
0.3592300,1.0389775E+004
0.3592400,1.0388120E+004
0.3592500,1.0386465E+004
0.3592600,1.0384810E+004
0.3592700,1.0383155E+004
0.3592800,1.0381501E+004
0.3592900,1.0379846E+004
0.3593000,1.0378192E+004
0.3593100,1.0376538E+004
