a,b
0.5544000,2.1635989E+002
0.5544100,2.1637423E+002
0.5544200,2.1638857E+002
0.5544300,2.1640292E+002
0.5544400,2.1641726E+002
0.5544500,1.9260466E+003
0.5544600,2.1644594E+002
0.5544700,2.1646028E+002
0.5544800,1.1065596E+003
0.5544900,2.1648896E+002
0.5545000,2.1650330E+002
0.5545100,2.1651764E+002
0.5545200,2.1653198E+002
0.5545300,2.1654632E+002
0.5545400,2.1656066E+002
0.5545500,2.1657499E+002
0.5545600,2.1658933E+002
0.5545700,2.1660367E+002
0.5545800,2.1661800E+002
0.5545900,2.1663234E+002
0.5546000,2.1664667E+002
0.5546100,2.1666101E+002
0.5546200,2.1667534E+002
0.5546300,2.1668967E+002
0.5546400,2.1670400E+002
0.5546500,2.1671834E+002
0.5546600,2.1673267E+002
0.5546700,2.1674700E+002
0.5546800,2.1676133E+002
0.5546900,2.1677566E+002
0.5547000,2.1678999E+002
0.5547100,2.1680432E+002
0.5547200,2.1681865E+002
0.5547300,2.1683298E+002
0.5547400,2.1684730E+002
0.5547500,2.1686163E+002
0.5547600,2.1687596E+002
0.5547700,2.1689028E+002
0.5547800,2.1690461E+002
0.5547900,2.1691893E+002
0.5548000,2.1693326E+002
0.5548100,2.1694758E+002
0.5548200,2.1696191E+002
0.5548300,2.1697623E+002
0.5548400,2.1699055E+002
0.5548500,2.1700487E+002
0.5548600,2.1701919E+002
0.5548700,2.1703352E+002
0.5548800,2.1704784E+002
0.5548900,2.1706216E+002
0.5549000,2.1707648E+002
0.5549100,2.1709080E+002
0.5549200,2.1710511E+002
0.5549300,1.0534565E+003
0.5549400,2.1713375E+002
0.5549500,2.1714807E+002
0.5549600,2.1716238E+002
0.5549700,2.1717670E+002
0.5549800,2.1719101E+002
0.5549900,2.1720533E+002
0.5550000,2.1721964E+002
0.5550100,2.1723396E+002
0.5550200,2.1724827E+002
0.5550300,2.1726259E+002
0.5550400,2.1727690E+002
0.5550500,2.1729121E+002
0.5550600,2.1730552E+002
0.5550700,2.1731983E+002
0.5550800,2.1733414E+002
0.5550900,2.1734845E+002
0.5551000,2.1736276E+002
0.5551100,2.1737707E+002
0.5551200,2.1739138E+002
0.5551300,2.1740569E+002
0.5551400,2.1742000E+002
0.5551500,2.1743430E+002
0.5551600,2.1744861E+002
0.5551700,2.1746292E+002
0.5551800,2.1747722E+002
0.5551900,2.1749153E+002
0.5552000,2.1750583E+002
0.5552100,2.1752014E+002
0.5552200,2.1753444E+002
0.5552300,2.1754874E+002
0.5552400,2.1756304E+002
0.5552500,2.1757735E+002
0.5552600,2.1759165E+002
0.5552700,2.1760595E+002
0.5552800,2.1762025E+002
0.5552900,2.1763455E+002
0.5553000,2.1764885E+002
0.5553100,2.1766315E+002
0.5553200,2.1767745E+002
0.5553300,2.1769175E+002
0.5553400,2.1770604E+002
0.5553500,2.1772034E+002
0.5553600,2.1773464E+002
0.5553700,2.1774893E+002
0.5553800,2.1776323E+002
0.5553900,2.1777752E+002
0.5554000,2.1779182E+002
0.5554100,2.1780611E+002
0.5554200,2.1782041E+002
0.5554300,2.1783470E+002
0.5554400,2.1784899E+002
0.5554500,2.1786328E+002
0.5554600,2.1787758E+002
0.5554700,2.1789187E+002
0.5554800,2.1790616E+002
0.5554900,2.1792045E+002
0.5555000,2.1793474E+002
0.5555100,2.1794903E+002
0.5555200,2.1796331E+002
0.5555300,2.1797760E+002
0.5555400,2.1799189E+002
0.5555500,2.1800618E+002
0.5555600,2.1802046E+002
0.5555700,2.1803475E+002
0.5555800,2.1804904E+002
0.5555900,2.1806332E+002
0.5556000,2.1807761E+002
0.5556100,2.1809189E+002
0.5556200,2.1810617E+002
0.5556300,2.1812046E+002
0.5556400,2.1813474E+002
0.5556500,2.1814902E+002
0.5556600,2.1816330E+002
0.5556700,2.1817758E+002
0.5556800,2.1819187E+002
0.5556900,2.1820615E+002
0.5557000,2.1822042E+002
0.5557100,2.1823470E+002
0.5557200,2.1824898E+002
0.5557300,2.1826326E+002
0.5557400,2.1827754E+002
0.5557500,2.1829182E+002
0.5557600,2.1830609E+002
0.5557700,2.1832037E+002
0.5557800,2.1833464E+002
0.5557900,2.1834892E+002
0.5558000,2.1836319E+002
0.5558100,2.1837747E+002
0.5558200,2.1839174E+002
0.5558300,2.1840601E+002
0.5558400,2.1842029E+002
0.5558500,2.1843456E+002
0.5558600,2.1844883E+002
0.5558700,2.1846310E+002
0.5558800,2.1847737E+002
0.5558900,2.1849164E+002
0.5559000,2.1850591E+002
0.5559100,2.1852018E+002
0.5559200,2.1853445E+002
0.5559300,2.1854872E+002
0.5559400,2.1856299E+002
0.5559500,2.1857725E+002
0.5559600,2.1859152E+002
0.5559700,2.1860579E+002
0.5559800,2.1862005E+002
0.5559900,2.1863432E+002
0.5560000,2.1864858E+002
0.5560100,2.1866285E+002
0.5560200,2.1867711E+002
0.5560300,2.1869137E+002
0.5560400,2.1870564E+002
0.5560500,2.1871990E+002
0.5560600,2.1873416E+002
0.5560700,2.1874842E+002
0.5560800,2.1876268E+002
0.5560900,2.1877694E+002
0.5561000,2.1879120E+002
0.5561100,2.1880546E+002
0.5561200,2.1881972E+002
0.5561300,2.1883398E+002
0.5561400,2.1884823E+002
0.5561500,2.1886249E+002
0.5561600,2.1887675E+002
0.5561700,2.1889100E+002
0.5561800,2.1890526E+002
0.5561900,2.1891952E+002
0.5562000,2.1893377E+002
0.5562100,2.1894802E+002
0.5562200,2.1896228E+002
0.5562300,2.1897653E+002
0.5562400,2.1899078E+002
0.5562500,2.1900504E+002
0.5562600,2.1901929E+002
0.5562700,2.1903354E+002
0.5562800,2.1904779E+002
0.5562900,1.0060491E+003
0.5563000,2.1907629E+002
0.5563100,2.1909054E+002
0.5563200,2.1910479E+002
0.5563300,2.1911904E+002
0.5563400,2.1913328E+002
0.5563500,2.1914753E+002
0.5563600,2.1916178E+002
0.5563700,2.1917602E+002
0.5563800,2.1919027E+002
0.5563900,2.1920451E+002
0.5564000,3.4302118E+003
0.5564100,2.1923300E+002
0.5564200,2.1924725E+002
0.5564300,2.1926149E+002
0.5564400,2.1927573E+002
0.5564500,2.1928997E+002
0.5564600,2.1930422E+002
0.5564700,2.1931846E+002
0.5564800,2.1933270E+002
0.5564900,2.1934694E+002
0.5565000,2.1936118E+002
0.5565100,2.1937542E+002
0.5565200,2.1938966E+002
0.5565300,2.1940389E+002
0.5565400,2.1941813E+002
0.5565500,2.1943237E+002
0.5565600,2.1944661E+002
0.5565700,2.1946084E+002
0.5565800,2.1947508E+002
0.5565900,2.1948931E+002
0.5566000,2.1950355E+002
0.5566100,2.1951778E+002
0.5566200,2.1953202E+002
0.5566300,2.1954625E+002
0.5566400,2.1956048E+002
0.5566500,2.1957471E+002
0.5566600,2.1958895E+002
0.5566700,2.1960318E+002
0.5566800,2.1961741E+002
0.5566900,2.1963164E+002
0.5567000,2.1964587E+002
0.5567100,2.1966010E+002
0.5567200,2.1967433E+002
0.5567300,2.1968855E+002
0.5567400,2.1970278E+002
0.5567500,2.1971701E+002
0.5567600,2.1973124E+002
0.5567700,2.1974546E+002
0.5567800,2.1975969E+002
0.5567900,2.1977391E+002
0.5568000,2.1978814E+002
0.5568100,2.1980236E+002
0.5568200,2.1981659E+002
0.5568300,2.1983081E+002
0.5568400,2.1984503E+002
0.5568500,2.1985925E+002
0.5568600,2.1987348E+002
0.5568700,2.1988770E+002
0.5568800,2.1990192E+002
0.5568900,2.1991614E+002
0.5569000,2.1993036E+002
0.5569100,2.1994458E+002
0.5569200,2.1995880E+002
0.5569300,2.1997301E+002
0.5569400,2.1998723E+002
0.5569500,1.6342105E+003
0.5569600,2.2001566E+002
0.5569700,2.2002988E+002
0.5569800,2.2004410E+002
0.5569900,2.2005831E+002
0.5570000,2.2007253E+002
0.5570100,2.2008674E+002
0.5570200,2.2010095E+002
0.5570300,2.2011517E+002
0.5570400,2.2012938E+002
0.5570500,2.2014359E+002
0.5570600,2.2015780E+002
0.5570700,2.2017202E+002
0.5570800,2.2018623E+002
0.5570900,2.2020044E+002
0.5571000,2.2021465E+002
0.5571100,2.2022886E+002
0.5571200,2.2024306E+002
0.5571300,2.2025727E+002
0.5571400,2.2027148E+002
0.5571500,2.2028569E+002
0.5571600,2.2029989E+002
0.5571700,2.2031410E+002
0.5571800,2.2032831E+002
0.5571900,2.2034251E+002
0.5572000,2.2035672E+002
0.5572100,2.2037092E+002
0.5572200,2.2038512E+002
0.5572300,2.2039933E+002
0.5572400,2.2041353E+002
0.5572500,2.2042773E+002
0.5572600,2.2044193E+002
0.5572700,2.2045614E+002
0.5572800,2.2047034E+002
0.5572900,2.2048454E+002
0.5573000,2.2049874E+002
0.5573100,2.2051294E+002
0.5573200,2.2052713E+002
0.5573300,2.2054133E+002
0.5573400,2.2055553E+002
0.5573500,2.2056973E+002
0.5573600,2.2058393E+002
0.5573700,2.2059812E+002
0.5573800,2.2061232E+002
0.5573900,2.2062651E+002
0.5574000,2.2064071E+002
0.5574100,2.2065490E+002
0.5574200,2.2066910E+002
0.5574300,2.2068329E+002
0.5574400,2.2069748E+002
0.5574500,2.2071167E+002
0.5574600,2.2072587E+002
0.5574700,2.2074006E+002
0.5574800,2.2075425E+002
0.5574900,2.2076844E+002
0.5575000,2.2078263E+002
0.5575100,2.2079682E+002
0.5575200,2.2081101E+002
0.5575300,2.2082519E+002
0.5575400,2.2083938E+002
0.5575500,2.2085357E+002
0.5575600,2.2086776E+002
0.5575700,2.2088194E+002
0.5575800,2.2089613E+002
0.5575900,2.2091031E+002
0.5576000,2.2092450E+002
0.5576100,2.2093868E+002
0.5576200,2.2095287E+002
0.5576300,2.2096705E+002
0.5576400,2.2098123E+002
0.5576500,2.2099541E+002
0.5576600,2.2100960E+002
0.5576700,2.2102378E+002
0.5576800,2.2103796E+002
0.5576900,2.2105214E+002
0.5577000,2.2106632E+002
0.5577100,2.2108050E+002
0.5577200,2.2109468E+002
0.5577300,5.8339203E+005
0.5577400,2.2112303E+002
0.5577500,2.2113721E+002
0.5577600,2.2115139E+002
0.5577700,2.2116556E+002
0.5577800,2.2117974E+002
0.5577900,2.2119391E+002
0.5578000,2.2120809E+002
0.5578100,2.2122226E+002
0.5578200,2.2123644E+002
0.5578300,2.2125061E+002
0.5578400,2.2126478E+002
0.5578500,2.2127895E+002
0.5578600,2.2129313E+002
0.5578700,2.2130730E+002
0.5578800,2.2132147E+002
0.5578900,2.2133564E+002
0.5579000,2.2134981E+002
0.5579100,2.2136398E+002
0.5579200,2.2137815E+002
0.5579300,2.2139232E+002
0.5579400,2.2140648E+002
0.5579500,2.2142065E+002
0.5579600,2.2143482E+002
0.5579700,2.2144898E+002
0.5579800,2.2146315E+002
0.5579900,2.2147731E+002
0.5580000,2.2149148E+002
0.5580100,2.2150564E+002
0.5580200,2.2151981E+002
0.5580300,2.2153397E+002
0.5580400,2.2154813E+002
0.5580500,2.2156230E+002
0.5580600,2.2157646E+002
0.5580700,2.2159062E+002
0.5580800,2.2160478E+002
0.5580900,2.2161894E+002
0.5581000,2.2163310E+002
0.5581100,2.2164726E+002
0.5581200,1.4685414E+003
0.5581300,2.2167558E+002
0.5581400,2.2168973E+002
0.5581500,2.2170389E+002
0.5581600,2.2171805E+002
0.5581700,2.2173221E+002
0.5581800,2.2174636E+002
0.5581900,2.2176052E+002
0.5582000,2.2177467E+002
0.5582100,2.2178883E+002
0.5582200,2.2180298E+002
0.5582300,2.2181713E+002
0.5582400,2.2183129E+002
0.5582500,2.2184544E+002
0.5582600,2.2185959E+002
0.5582700,2.2187374E+002
0.5582800,2.2188789E+002
0.5582900,2.2190204E+002
0.5583000,2.2191619E+002
0.5583100,2.2193034E+002
0.5583200,2.2194449E+002
0.5583300,2.2195864E+002
0.5583400,2.2197279E+002
0.5583500,2.2198693E+002
0.5583600,2.2200108E+002
0.5583700,2.2201523E+002
0.5583800,2.2202937E+002
0.5583900,2.2204352E+002
0.5584000,2.2205766E+002
0.5584100,2.2207181E+002
0.5584200,2.2208595E+002
0.5584300,2.2210009E+002
0.5584400,2.2211424E+002
0.5584500,2.2212838E+002
0.5584600,2.2214252E+002
0.5584700,2.2215666E+002
0.5584800,2.2217080E+002
0.5584900,2.2218494E+002
0.5585000,2.2219908E+002
0.5585100,2.2221322E+002
0.5585200,2.2222736E+002
0.5585300,2.2224150E+002
0.5585400,2.2225564E+002
0.5585500,2.2226978E+002
0.5585600,2.2228391E+002
0.5585700,2.2229805E+002
0.5585800,2.2231218E+002
0.5585900,2.2232632E+002
0.5586000,2.2234045E+002
0.5586100,2.2235459E+002
0.5586200,2.2236872E+002
0.5586300,2.2238286E+002
0.5586400,2.2239699E+002
0.5586500,2.2241112E+002
0.5586600,2.2242525E+002
0.5586700,2.2243939E+002
0.5586800,2.2245352E+002
0.5586900,2.2246765E+002
0.5587000,2.2248178E+002
0.5587100,2.2249591E+002
0.5587200,2.2251003E+002
0.5587300,2.2252416E+002
0.5587400,2.2253829E+002
0.5587500,2.2255242E+002
0.5587600,2.2256654E+002
0.5587700,2.2258067E+002
0.5587800,2.2259480E+002
0.5587900,2.2260892E+002
0.5588000,2.2262305E+002
0.5588100,2.2263717E+002
0.5588200,2.2265130E+002
0.5588300,2.2266542E+002
0.5588400,2.2267954E+002
0.5588500,2.2269366E+002
0.5588600,2.2270779E+002
0.5588700,2.2272191E+002
0.5588800,2.2273603E+002
0.5588900,2.2275015E+002
0.5589000,2.2276427E+002
0.5589100,3.2310735E+003
0.5589200,2.2279251E+002
0.5589300,2.2280663E+002
0.5589400,2.2282074E+002
0.5589500,2.2283486E+002
0.5589600,2.2284898E+002
0.5589700,2.2286309E+002
0.5589800,2.2287721E+002
0.5589900,2.2289133E+002
0.5590000,2.2290544E+002
0.5590100,2.2291955E+002
0.5590200,2.2293367E+002
0.5590300,2.2294778E+002
0.5590400,2.2296189E+002
0.5590500,2.2297601E+002
0.5590600,2.2299012E+002
0.5590700,2.2300423E+002
0.5590800,2.2301834E+002
0.5590900,2.2303245E+002
0.5591000,2.2304656E+002
0.5591100,2.2306067E+002
0.5591200,2.2307478E+002
0.5591300,2.2308889E+002
0.5591400,2.2310300E+002
0.5591500,2.2311710E+002
0.5591600,2.2313121E+002
0.5591700,2.2314532E+002
0.5591800,2.2315942E+002
0.5591900,2.2317353E+002
0.5592000,2.2318763E+002
0.5592100,2.2320174E+002
0.5592200,2.2321584E+002
0.5592300,2.2322994E+002
0.5592400,2.2324405E+002
0.5592500,2.2325815E+002
0.5592600,2.2327225E+002
0.5592700,2.2328635E+002
0.5592800,2.2330045E+002
0.5592900,2.2331455E+002
0.5593000,2.2332865E+002
0.5593100,2.2334275E+002
0.5593200,2.2335685E+002
0.5593300,2.2337095E+002
0.5593400,2.2338505E+002
0.5593500,2.2339915E+002
0.5593600,2.2341324E+002
0.5593700,2.2342734E+002
0.5593800,2.2344144E+002
0.5593900,2.2345553E+002
0.5594000,2.2346963E+002
0.5594100,2.2348372E+002
0.5594200,2.2349781E+002
0.5594300,2.2351191E+002
0.5594400,2.2352600E+002
0.5594500,2.2354009E+002
0.5594600,2.2355419E+002
0.5594700,2.2356828E+002
0.5594800,2.2358237E+002
0.5594900,2.2359646E+002
0.5595000,2.2361055E+002
0.5595100,2.2362464E+002
0.5595200,2.2363873E+002
0.5595300,2.2365281E+002
0.5595400,2.2366690E+002
0.5595500,2.2368099E+002
0.5595600,2.2369508E+002
0.5595700,2.2370916E+002
0.5595800,2.2372325E+002
0.5595900,2.2373734E+002
0.5596000,2.2375142E+002
0.5596100,2.2376550E+002
0.5596200,2.2377959E+002
0.5596300,2.2379367E+002
0.5596400,2.2380775E+002
0.5596500,2.2382184E+002
0.5596600,2.2383592E+002
0.5596700,2.2385000E+002
0.5596800,2.2386408E+002
0.5596900,2.2387816E+002
0.5597000,2.2389224E+002
0.5597100,2.2390632E+002
0.5597200,2.2392040E+002
0.5597300,2.2393448E+002
0.5597400,2.2394856E+002
0.5597500,2.2396263E+002
0.5597600,2.2397671E+002
0.5597700,1.7417588E+003
0.5597800,2.2400486E+002
0.5597900,2.2401894E+002
0.5598000,2.2403301E+002
0.5598100,2.2404709E+002
0.5598200,2.2406116E+002
0.5598300,2.2407524E+002
0.5598400,2.2408931E+002
0.5598500,2.2410338E+002
0.5598600,2.2411745E+002
0.5598700,2.2413152E+002
0.5598800,2.2414560E+002
0.5598900,2.2415967E+002
0.5599000,2.2417374E+002
0.5599100,2.2418781E+002
0.5599200,2.2420187E+002
0.5599300,2.2421594E+002
0.5599400,2.2423001E+002
0.5599500,2.2424408E+002
0.5599600,2.2425815E+002
0.5599700,2.2427221E+002
0.5599800,2.2428628E+002
0.5599900,2.2430034E+002
0.5600000,2.2431441E+002
0.5600100,2.2432847E+002
0.5600200,2.2434254E+002
0.5600300,2.2435660E+002
0.5600400,2.2437066E+002
0.5600500,2.2438473E+002
0.5600600,2.2439879E+002
0.5600700,2.2441285E+002
0.5600800,2.2442691E+002
0.5600900,2.2444097E+002
0.5601000,2.2445503E+002
0.5601100,2.2446909E+002
0.5601200,2.2448315E+002
0.5601300,2.2449721E+002
0.5601400,2.2451127E+002
0.5601500,2.2452532E+002
0.5601600,2.2453938E+002
0.5601700,2.2455344E+002
0.5601800,2.2456749E+002
0.5601900,2.2458155E+002
0.5602000,2.2459560E+002
0.5602100,2.2460966E+002
0.5602200,2.2462371E+002
0.5602300,2.2463776E+002
0.5602400,2.2465182E+002
0.5602500,2.2466587E+002
0.5602600,2.2467992E+002
0.5602700,2.2469397E+002
0.5602800,2.2470802E+002
0.5602900,2.2472208E+002
0.5603000,2.2473613E+002
0.5603100,2.2475017E+002
0.5603200,2.2476422E+002
0.5603300,2.2477827E+002
0.5603400,2.2479232E+002
0.5603500,2.2480637E+002
0.5603600,2.2482041E+002
0.5603700,2.2483446E+002
0.5603800,2.2484851E+002
0.5603900,2.2486255E+002
0.5604000,2.2487660E+002
0.5604100,2.2489064E+002
0.5604200,2.2490469E+002
0.5604300,2.2491873E+002
0.5604400,2.2493277E+002
0.5604500,2.2494682E+002
0.5604600,2.2496086E+002
0.5604700,2.2497490E+002
0.5604800,2.2498894E+002
0.5604900,2.2500298E+002
0.5605000,2.2501702E+002
0.5605100,4.3086432E+003
0.5605200,2.2504510E+002
0.5605300,2.2505914E+002
0.5605400,2.2507318E+002
0.5605500,2.2508721E+002
0.5605600,2.2510125E+002
0.5605700,2.2511529E+002
0.5605800,2.2512932E+002
0.5605900,2.2514336E+002
0.5606000,2.2515739E+002
0.5606100,2.2517143E+002
0.5606200,2.2518546E+002
0.5606300,2.2519949E+002
0.5606400,2.2521353E+002
0.5606500,2.2522756E+002
0.5606600,2.2524159E+002
0.5606700,2.2525562E+002
0.5606800,2.2526965E+002
0.5606900,2.2528369E+002
0.5607000,2.2529772E+002
0.5607100,2.2531174E+002
0.5607200,2.2532577E+002
0.5607300,2.2533980E+002
0.5607400,2.2535383E+002
0.5607500,2.2536786E+002
0.5607600,2.2538189E+002
0.5607700,2.2539591E+002
0.5607800,2.2540994E+002
0.5607900,2.2542396E+002
0.5608000,2.2543799E+002
0.5608100,2.2545201E+002
0.5608200,2.2546604E+002
0.5608300,2.2548006E+002
0.5608400,2.2549408E+002
0.5608500,2.2550811E+002
0.5608600,2.2552213E+002
0.5608700,2.2553615E+002
0.5608800,2.2555017E+002
0.5608900,2.2556419E+002
0.5609000,2.2557821E+002
0.5609100,2.2559223E+002
0.5609200,2.2560625E+002
0.5609300,2.2562027E+002
0.5609400,2.2563429E+002
0.5609500,2.2564830E+002
0.5609600,2.2566232E+002
0.5609700,2.2567634E+002
0.5609800,2.2569035E+002
0.5609900,2.2570437E+002
0.5610000,2.2571838E+002
0.5610100,2.2573240E+002
0.5610200,2.2574641E+002
0.5610300,2.2576043E+002
0.5610400,2.2577444E+002
0.5610500,2.2578845E+002
0.5610600,2.2580246E+002
0.5610700,2.2581648E+002
0.5610800,2.2583049E+002
0.5610900,2.2584450E+002
0.5611000,2.2585851E+002
0.5611100,2.2587252E+002
0.5611200,2.2588653E+002
0.5611300,2.2590053E+002
0.5611400,2.2591454E+002
0.5611500,2.2592855E+002
0.5611600,2.2594256E+002
0.5611700,2.2595656E+002
0.5611800,2.2597057E+002
0.5611900,2.2598458E+002
0.5612000,2.2599858E+002
0.5612100,2.2601258E+002
0.5612200,2.2602659E+002
0.5612300,2.2604059E+002
0.5612400,2.2605460E+002
0.5612500,2.2606860E+002
0.5612600,2.2608260E+002
0.5612700,2.2609660E+002
0.5612800,2.2611060E+002
0.5612900,2.2612460E+002
0.5613000,2.2613860E+002
0.5613100,2.2615260E+002
0.5613200,2.2616660E+002
0.5613300,2.2618060E+002
0.5613400,2.2619460E+002
0.5613500,2.2620860E+002
0.5613600,2.2622259E+002
0.5613700,2.2623659E+002
0.5613800,2.2625059E+002
0.5613900,2.2626458E+002
0.5614000,2.2627858E+002
0.5614100,2.2629257E+002
0.5614200,2.2630657E+002
0.5614300,2.2632056E+002
0.5614400,2.2633455E+002
0.5614500,2.2634854E+002
0.5614600,2.2636254E+002
0.5614700,2.2637653E+002
0.5614800,2.2639052E+002
0.5614900,2.2640451E+002
0.5615000,2.2641850E+002
0.5615100,2.2643249E+002
0.5615200,2.2644648E+002
0.5615300,2.2646047E+002
0.5615400,2.2647446E+002
0.5615500,2.2648844E+002
0.5615600,2.2650243E+002
0.5615700,2.2651642E+002
0.5615800,2.2653040E+002
0.5615900,2.2654439E+002
0.5616000,2.2655837E+002
0.5616100,2.2657236E+002
0.5616200,2.2658634E+002
0.5616300,2.2660033E+002
0.5616400,2.2661431E+002
0.5616500,2.2662829E+002
0.5616600,2.2664227E+002
0.5616700,2.2665625E+002
0.5616800,2.2667024E+002
0.5616900,2.2668422E+002
0.5617000,2.2669820E+002
0.5617100,1.5014512E+003
0.5617200,2.2672616E+002
0.5617300,2.2674013E+002
0.5617400,2.2675411E+002
0.5617500,2.2676809E+002
0.5617600,2.2678207E+002
0.5617700,2.2679604E+002
0.5617800,2.2681002E+002
0.5617900,2.2682400E+002
0.5618000,2.2683797E+002
0.5618100,2.2685194E+002
0.5618200,2.2686592E+002
0.5618300,2.2687989E+002
0.5618400,2.2689387E+002
0.5618500,2.2690784E+002
0.5618600,2.2692181E+002
0.5618700,2.2693578E+002
0.5618800,2.2694975E+002
0.5618900,2.2696372E+002
0.5619000,2.2697769E+002
0.5619100,2.2699166E+002
0.5619200,2.2700563E+002
0.5619300,2.2701960E+002
0.5619400,2.2703357E+002
0.5619500,2.2704754E+002
0.5619600,2.2706150E+002
0.5619700,2.2707547E+002
0.5619800,2.2708944E+002
0.5619900,2.2710340E+002
0.5620000,2.2711737E+002
0.5620100,2.2713133E+002
0.5620200,2.2714530E+002
0.5620300,2.2715926E+002
0.5620400,2.2717322E+002
0.5620500,2.2718719E+002
0.5620600,2.2720115E+002
0.5620700,2.2721511E+002
0.5620800,2.2722907E+002
0.5620900,2.2724303E+002
0.5621000,2.2725699E+002
0.5621100,2.2727095E+002
0.5621200,2.2728491E+002
0.5621300,2.2729887E+002
0.5621400,2.2731283E+002
0.5621500,2.2732678E+002
0.5621600,2.2734074E+002
0.5621700,2.2735470E+002
0.5621800,2.2736865E+002
0.5621900,2.2738261E+002
0.5622000,2.2739657E+002
0.5622100,2.2741052E+002
0.5622200,2.2742447E+002
0.5622300,2.2743843E+002
0.5622400,2.2745238E+002
0.5622500,2.2746633E+002
0.5622600,2.2748029E+002
0.5622700,2.2749424E+002
0.5622800,2.2750819E+002
0.5622900,2.2752214E+002
0.5623000,2.2753609E+002
0.5623100,2.2755004E+002
0.5623200,2.2756399E+002
0.5623300,2.2757794E+002
0.5623400,2.2759188E+002
0.5623500,2.2760583E+002
0.5623600,2.2761978E+002
0.5623700,2.6647618E+003
0.5623800,2.2764767E+002
0.5623900,2.1833857E+003
0.5624000,2.2767556E+002
0.5624100,2.2768951E+002
0.5624200,2.2770345E+002
0.5624300,2.2771740E+002
0.5624400,2.2773134E+002
0.5624500,2.2774528E+002
0.5624600,2.2775922E+002
0.5624700,2.2777317E+002
0.5624800,2.2778711E+002
0.5624900,2.2780105E+002
0.5625000,2.2781499E+002
0.5625100,2.2782893E+002
0.5625200,2.2784287E+002
0.5625300,2.2785680E+002
0.5625400,2.2787074E+002
0.5625500,2.2788468E+002
0.5625600,2.2789862E+002
0.5625700,2.2791255E+002
0.5625800,2.2792649E+002
0.5625900,2.2794043E+002
0.5626000,2.2795436E+002
0.5626100,2.2796830E+002
0.5626200,2.2798223E+002
0.5626300,2.2799616E+002
0.5626400,2.2801010E+002
0.5626500,2.2802403E+002
0.5626600,2.2803796E+002
0.5626700,2.2805189E+002
0.5626800,2.2806582E+002
0.5626900,2.2807976E+002
0.5627000,2.2809369E+002
0.5627100,2.2810762E+002
0.5627200,2.2812154E+002
0.5627300,2.2813547E+002
0.5627400,2.2814940E+002
0.5627500,2.2816333E+002
0.5627600,2.2817726E+002
0.5627700,2.2819118E+002
0.5627800,2.2820511E+002
0.5627900,2.2821903E+002
0.5628000,2.2823296E+002
0.5628100,2.2824688E+002
0.5628200,2.2826081E+002
0.5628300,2.2827473E+002
0.5628400,2.2828866E+002
0.5628500,2.2830258E+002
0.5628600,2.2831650E+002
0.5628700,2.2833042E+002
0.5628800,2.2834434E+002
0.5628900,2.2835826E+002
0.5629000,2.2837218E+002
0.5629100,2.2838610E+002
0.5629200,2.2840002E+002
0.5629300,2.2841394E+002
0.5629400,2.2842786E+002
0.5629500,2.2844178E+002
0.5629600,2.2845569E+002
0.5629700,2.2846961E+002
0.5629800,2.2848353E+002
0.5629900,2.2849744E+002
0.5630000,2.2851136E+002
0.5630100,2.2852527E+002
0.5630200,2.2853919E+002
0.5630300,2.2855310E+002
0.5630400,2.2856701E+002
0.5630500,2.2858093E+002
0.5630600,2.2859484E+002
0.5630700,2.2860875E+002
0.5630800,2.2862266E+002
0.5630900,2.2863657E+002
0.5631000,2.2865048E+002
0.5631100,2.2866439E+002
0.5631200,2.2867830E+002
0.5631300,2.2869221E+002
0.5631400,2.2870612E+002
0.5631500,2.2872003E+002
0.5631600,2.2873393E+002
0.5631700,2.2874784E+002
0.5631800,2.2876175E+002
0.5631900,2.2877565E+002
0.5632000,2.2878956E+002
0.5632100,2.2880346E+002
0.5632200,2.2881737E+002
0.5632300,2.2883127E+002
0.5632400,2.2884517E+002
0.5632500,2.2885908E+002
0.5632600,2.2887298E+002
0.5632700,2.2888688E+002
0.5632800,2.2890078E+002
0.5632900,2.2891468E+002
0.5633000,2.2892858E+002
0.5633100,2.2894248E+002
0.5633200,2.2895638E+002
0.5633300,2.2897028E+002
0.5633400,2.2898418E+002
0.5633500,2.2899808E+002
0.5633600,2.2901197E+002
0.5633700,2.2902587E+002
0.5633800,2.2903977E+002
0.5633900,2.2905366E+002
0.5634000,2.2906756E+002
0.5634100,2.2908145E+002
0.5634200,2.2909535E+002
0.5634300,2.2910924E+002
0.5634400,2.2912313E+002
0.5634500,2.2913703E+002
0.5634600,2.2915092E+002
0.5634700,2.2916481E+002
0.5634800,2.2917870E+002
0.5634900,2.2919259E+002
0.5635000,2.2920648E+002
0.5635100,2.2922037E+002
0.5635200,2.2923426E+002
0.5635300,2.2924815E+002
0.5635400,2.2926204E+002
0.5635500,2.2927593E+002
0.5635600,2.2928981E+002
0.5635700,2.2930370E+002
0.5635800,2.2931759E+002
0.5635900,2.2933147E+002
0.5636000,2.2934536E+002
0.5636100,2.2935924E+002
0.5636200,2.2937313E+002
0.5636300,2.2938701E+002
0.5636400,2.2940089E+002
0.5636500,2.2941478E+002
0.5636600,2.2942866E+002
0.5636700,2.2944254E+002
0.5636800,2.2945642E+002
0.5636900,2.2947030E+002
0.5637000,2.2948418E+002
0.5637100,2.2949806E+002
0.5637200,2.2951194E+002
