8271.50    0.0493465
8281.50    0.0462492
8291.50    0.0450198
8301.50    0.0441651
8311.50    0.0431370
8321.50    0.0417323
8331.50    0.0404190
8341.50    0.0394668
8351.50    0.0385565
8361.50    0.0371758
8371.50    0.0360286
8381.50    0.0347860
8391.50    0.0335988
8401.50    0.0324086
8411.50    0.0311453
8421.50    0.0299473
8431.50    0.0288342
8441.50    0.0276271
8451.50    0.0265156
8461.50    0.0254056
8471.50    0.0242968
8481.50    0.0232033
8491.50    0.0221104
8501.50    0.0210529
8511.50    0.0200267
8521.50    0.0190510
8531.50    0.0181625
8541.50    0.0172998
8551.50    0.0164837
8561.50    0.0157092
8571.50    0.0149781
8581.50    0.0142726
8591.50    0.0136102
8601.50    0.0129730
8611.50    0.0123641
8621.50    0.0117814
8631.50    0.0112243
8641.50    0.0106911
8651.50    0.0101796
8661.50   0.00968864
8671.50   0.00921752
8681.50   0.00876463
8691.50   0.00832907
8701.50   0.00790987
8711.50   0.00750612
8721.50   0.00711698
8731.50   0.00674168
8741.50   0.00637950
8751.50   0.00602974
8761.50   0.00569172
8771.50   0.00536476
8781.50   0.00504817
8791.50   0.00474219
8801.50   0.00444639
8811.50   0.00415824
8821.50   0.00387992
8831.50   0.00361023
8841.50   0.00334827
8851.50   0.00309487
8861.50   0.00284338
8871.50   0.00260492
8881.50   0.00237198
8891.50   0.00214661
8901.50   0.00192618
8911.50   0.00171244
8921.50   0.00150158
8931.50   0.00129250
8941.50   0.00109044
8951.50  0.000890422
8961.50  0.000686918
8971.50  0.000494903
8981.50  0.000332333
8991.50  0.000163922
9001.50  1.48954e-05
